obs_id,train_id,delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
id_023035,valid,1,5,16,3,8,6,CLT,IAH,913,XE
id_023038,test,NA,1,21,7,22,19,EWR,LAX,2454,CO
id_023039,train,0,7,8,7,10,8,LAX,PHX,370,OO
id_023046,test,NA,5,15,2,8,6,BOS,ORD,867,AA
id_023052,test,NA,11,21,3,20,18,ATL,BOS,946,FL
id_023053,train,0,3,10,6,18,16,IAD,ATL,533,YV
id_023058,valid,0,9,28,5,17,16,DTW,LGA,501,MQ
id_023059,test,NA,5,25,5,8,7,CVG,ATL,373,DL
id_023064,valid,0,7,5,4,19,18,DTW,ORD,235,UA
id_023071,train,0,8,2,4,15,14,IAH,LAX,1379,CO
id_023079,train,0,2,23,5,18,16,PHX,DEN,602,F9
id_023106,valid,1,8,6,1,15,14,DCA,CVG,411,OH
id_023110,test,NA,7,6,5,13,11,ORD,IAH,925,CO
id_023116,train,0,8,25,6,7,6,DTW,IAH,1076,CO
id_023123,train,1,6,18,1,20,16,BOS,LAX,2611,AA
id_023125,test,NA,6,15,5,17,14,LAS,DEN,629,WN
id_023157,valid,0,6,10,7,9,6,LAS,SLC,368,WN
id_023168,train,1,11,6,2,9,7,MCO,LGA,950,AA
id_023169,valid,1,10,18,4,22,13,SFO,MCO,2445,UA
id_023216,test,NA,5,20,7,18,15,MSP,DCA,931,NW
id_023221,train,0,10,31,3,16,8,SFO,JFK,2586,UA
id_023227,valid,1,4,20,5,18,17,DEN,PHX,602,F9
id_023228,test,NA,2,14,3,13,12,ATL,LAS,1747,DL
id_023230,valid,1,12,30,7,19,17,MSP,DTW,528,NW
id_023251,valid,0,10,6,6,16,9,SFO,CLT,2296,US
id_023259,train,0,8,24,5,9,8,BWI,BOS,370,FL
id_023262,test,NA,4,27,5,14,13,ATL,IAH,689,XE
id_023270,valid,0,3,30,5,14,13,ATL,CLT,227,FL
id_023292,test,NA,8,28,2,17,15,ORD,LAX,1745,AA
id_023293,train,1,1,26,5,20,19,SLC,SEA,689,OO
id_023307,valid,0,9,9,7,13,11,DFW,MSP,852,AA
id_023313,train,0,12,28,5,18,16,IAD,ATL,533,YV
id_023314,train,0,1,1,1,11,11,PHX,LAS,256,US
id_023321,valid,0,8,30,4,18,17,BOS,BWI,370,FL
id_023337,train,1,8,1,3,21,18,BOS,IAH,1597,CO
id_023351,test,NA,12,13,4,14,8,PHX,PHL,2075,US
id_023383,train,0,11,10,6,19,17,ORD,IAH,925,UA
id_023389,valid,1,4,11,3,19,17,CLT,PHL,448,US
id_023395,valid,1,1,4,4,21,18,LAX,PHX,370,US
id_023405,test,NA,12,7,5,22,19,EWR,ATL,745,CO
id_023412,test,NA,12,9,7,17,15,DTW,ATL,594,NW
id_023415,valid,1,2,5,1,21,18,LAS,SEA,866,AS
id_023421,train,1,6,3,7,15,13,DCA,JFK,213,OH
id_023452,valid,0,2,19,1,16,14,BWI,MSP,936,NW
id_023454,test,NA,7,10,2,10,9,BOS,JFK,187,OH
id_023455,train,0,6,6,3,15,13,MSP,SLC,991,OO
id_023469,valid,1,3,26,1,18,15,LAX,SEA,954,AS
id_023472,train,0,6,18,1,21,19,CVG,PHL,507,OH
id_023485,train,1,2,16,5,21,18,BWI,LAX,2329,UA
id_023512,valid,0,10,26,5,19,18,MSP,DEN,680,UA
id_023513,train,0,1,12,5,8,7,ORD,MSP,334,UA
id_023516,test,NA,3,25,7,9,6,LAX,SLC,590,DL
id_023535,test,NA,2,16,5,10,7,MSP,JFK,1028,NW
id_023549,train,0,1,11,4,15,13,DTW,DCA,405,NW
id_023555,train,1,5,19,6,9,7,SFO,LAX,337,UA
id_023561,valid,0,6,1,5,8,7,DEN,SAN,853,F9
id_023569,train,1,10,15,1,20,15,DFW,LGA,1389,AA
id_023580,train,1,1,8,1,12,11,DFW,DEN,641,AA
id_023597,valid,1,2,2,5,19,17,IAD,DEN,1452,UA
id_023604,test,NA,9,16,7,15,12,BOS,SFO,2704,B6
id_023613,train,0,2,23,5,1,20,LAS,DFW,1055,US
id_023617,train,1,4,24,2,21,19,ORD,DTW,235,UA
id_023624,train,1,10,4,4,21,19,CVG,ATL,373,EV
id_023627,test,NA,6,1,5,19,17,CVG,LGA,585,MQ
id_023635,test,NA,8,17,5,16,14,EWR,DEN,1605,CO
id_023653,valid,0,11,15,4,18,16,DFW,SLC,988,AA
id_023656,valid,1,10,24,3,12,11,EWR,CLT,529,XE
id_023662,test,NA,10,22,1,18,15,SFO,DEN,967,UA
id_023672,test,NA,3,1,4,12,10,LGA,CLT,544,MQ
id_023673,valid,0,9,3,1,21,14,LAS,DTW,1750,NW
id_023677,test,NA,8,31,5,12,9,ATL,LGA,761,DL
id_023683,train,1,3,7,3,19,16,ORD,LGA,733,AA
id_023686,train,0,11,7,3,15,14,MSP,ORD,334,NW
id_023690,test,NA,10,19,5,10,8,CVG,LGA,585,OH
id_023693,train,0,1,20,6,14,11,LAS,DEN,629,UA
id_023695,test,NA,7,19,4,10,7,SEA,SLC,689,DL
id_023703,valid,0,3,23,5,15,12,BOS,DFW,1562,AA
id_023704,valid,1,7,13,5,17,12,PHX,DFW,868,AA
id_023726,test,NA,2,3,6,9,8,ATL,MCO,403,DL
id_023729,valid,0,12,29,6,16,13,EWR,ATL,745,XE
id_023741,train,0,7,12,4,14,10,DFW,EWR,1372,CO
id_023756,test,NA,8,25,6,14,12,DCA,BOS,399,US
id_023759,valid,0,10,10,3,20,18,CLT,SFO,2296,US
id_023763,valid,1,10,29,1,13,12,DCA,ORD,612,UA
id_023769,test,NA,12,1,6,16,15,SLC,SEA,689,DL
id_023786,valid,1,8,19,7,1,22,ORD,EWR,719,AA
id_023789,valid,1,7,19,4,14,12,ORD,IAH,925,AA
id_023794,test,NA,7,7,6,19,16,MCO,BOS,1121,FL
id_023797,valid,1,1,4,4,14,11,IAH,MSP,1034,CO
id_023802,valid,1,10,24,3,15,7,SFO,ATL,2139,DL
id_023808,valid,0,4,21,6,5,23,SLC,JFK,1989,B6
id_023826,test,NA,10,9,2,21,19,ORD,DCA,612,UA
id_023845,valid,0,3,28,3,10,8,BWI,CLT,361,FL
id_023846,test,NA,1,9,2,17,15,CLT,ATL,227,YV
id_023850,train,0,5,25,5,23,19,IAH,JFK,1417,CO
id_023865,test,NA,2,27,2,23,21,IAD,ATL,533,YV
id_023881,valid,0,6,17,7,10,9,IAH,LAS,1222,CO
id_023883,train,1,1,18,4,23,20,ORD,DCA,612,AA
id_023902,train,1,8,10,5,22,19,JFK,LAS,2248,DL
id_023911,train,1,5,17,4,17,14,DEN,DFW,641,F9
id_023917,test,NA,5,29,2,10,9,IAH,SAN,1303,CO
id_023927,valid,1,6,20,3,14,12,BOS,DCA,399,OH
id_023934,train,0,10,1,1,13,11,SFO,PHX,651,UA
id_023953,train,0,1,26,5,16,15,LGA,DCA,214,US
id_023959,train,1,7,17,2,18,17,SLC,DEN,391,OO
id_023962,train,1,2,26,1,14,13,LAS,LAX,236,WN
id_023987,valid,0,2,22,4,20,15,PHX,MDW,1444,WN
id_023996,valid,1,9,11,2,13,11,MCO,EWR,938,B6
id_023997,train,0,3,14,3,16,14,MSP,SFO,1589,NW
id_024000,train,0,6,21,4,10,8,BWI,DTW,408,WN
id_024001,test,NA,3,23,5,9,9,SLC,PHX,507,WN
id_024008,test,NA,2,16,5,18,15,DFW,DCA,1192,AA
id_024019,valid,0,1,19,5,8,6,MCO,ORD,1005,AA
id_024021,valid,1,3,21,3,8,7,ORD,MSP,334,NW
id_024027,test,NA,4,15,7,18,12,LAS,ATL,1747,FL
id_024045,test,NA,8,26,7,22,16,SLC,EWR,1968,DL
id_024048,test,NA,6,29,5,11,10,IAD,CLT,321,YV
id_024057,test,NA,3,6,2,20,17,PHL,DEN,1557,US
id_024063,train,0,4,24,2,13,8,DEN,DCA,1476,F9
id_024064,valid,1,6,21,4,13,10,SAN,DEN,853,F9
id_024095,train,1,6,18,1,10,7,DFW,SEA,1660,AS
id_024100,test,NA,8,2,4,11,11,SLC,LAS,368,DL
id_024110,valid,0,7,24,2,14,11,DEN,ORD,888,AA
id_024111,valid,0,5,25,5,23,22,LAX,SAN,109,OO
id_024116,test,NA,11,6,2,11,7,EWR,LAX,2454,UA
id_024130,valid,1,9,15,6,18,11,SAN,ATL,1891,DL
id_024134,test,NA,2,19,1,22,19,SEA,SAN,1050,AS
id_024138,valid,1,5,12,6,16,15,MCO,CLT,468,US
id_024150,train,1,11,28,3,18,17,DCA,ORD,612,UA
id_024153,valid,0,12,14,5,20,17,IAH,SLC,1195,CO
id_024155,test,NA,6,2,6,20,19,SLC,LAX,590,DL
id_024157,train,0,3,2,5,10,7,IAH,ATL,689,DL
id_024168,train,1,6,21,4,21,19,DTW,EWR,487,NW
id_024169,valid,0,5,24,4,23,20,SAN,DEN,853,F9
id_024170,valid,0,8,6,1,7,6,SLC,DEN,391,OO
id_024175,train,0,5,22,2,9,8,DEN,LAS,629,WN
id_024180,train,1,2,10,6,18,12,DEN,LGA,1619,UA
id_024182,valid,1,4,7,6,18,15,SFO,DEN,967,UA
id_024183,valid,0,4,17,2,12,11,ATL,CVG,373,DL
id_024184,test,NA,7,30,1,18,16,DFW,ORD,802,AA
id_024189,train,0,10,24,3,23,21,DFW,ORD,802,AA
id_024203,train,0,7,26,4,12,11,LGA,DCA,214,US
id_024212,train,1,12,23,7,21,19,DEN,LAX,862,F9
id_024222,train,0,6,9,6,13,10,JFK,MCO,944,B6
id_024226,valid,0,9,7,5,10,6,DFW,DCA,1192,AA
id_024243,valid,1,4,20,5,13,10,MSP,ATL,906,EV
id_024253,train,1,3,7,3,17,16,BOS,EWR,200,CO
id_024254,train,0,7,29,7,14,8,SAN,ORD,1723,UA
id_024287,valid,0,9,26,3,14,8,SEA,ORD,1721,UA
id_024294,test,NA,1,13,6,15,10,DEN,ATL,1199,DL
id_024302,train,0,12,19,3,10,9,ATL,MDW,590,FL
id_024303,test,NA,6,23,6,8,7,SAN,PHX,304,US
id_024305,test,NA,11,29,4,11,10,ATL,DFW,732,AA
id_024311,valid,0,2,26,1,15,13,DEN,SEA,1024,UA
id_024315,valid,0,5,18,5,1,19,PHX,MDW,1444,WN
id_024327,test,NA,6,8,5,18,15,PHL,MCO,861,US
id_024341,valid,1,8,1,3,21,20,ATL,CLT,227,DL
id_024346,train,0,7,5,4,12,10,PHX,SLC,507,DL
id_024359,valid,1,6,26,2,17,16,DCA,LGA,214,US
id_024366,test,NA,7,15,7,12,6,LAX,ORD,1745,UA
id_024367,test,NA,8,13,1,8,6,BWI,LAX,2329,UA
id_024370,train,1,11,17,6,11,8,IAH,SFO,1635,CO
id_024391,valid,0,4,21,6,11,10,CVG,DCA,411,OH
id_024394,valid,0,10,21,7,18,17,PHX,LAS,256,US
id_024411,test,NA,5,17,4,22,19,ORD,PHL,678,UA
id_024428,train,0,8,8,3,12,9,ORD,LAX,1745,AA
id_024435,valid,0,9,10,1,19,17,MCO,DEN,1545,UA
id_024440,valid,1,9,13,4,12,10,SEA,LAX,954,AS
id_024442,test,NA,3,30,5,5,23,LAS,ATL,1747,US
id_024445,valid,1,12,20,4,17,14,BOS,CLT,728,US
id_024460,test,NA,12,2,7,16,14,BOS,LGA,185,MQ
id_024466,test,NA,6,11,1,15,6,SAN,PHL,2369,US
id_024474,train,0,11,18,7,12,11,PHL,BOS,280,US
id_024479,train,1,8,9,4,5,22,SAN,ATL,1891,DL
id_024480,train,0,2,4,7,16,13,ORD,ATL,606,DL
id_024482,test,NA,6,3,7,15,13,LAS,SLC,368,WN
id_024487,test,NA,4,13,5,18,17,BOS,PHL,280,US
id_024500,test,NA,4,11,3,8,6,CLT,EWR,529,XE
id_024508,valid,0,2,2,5,12,11,LAS,LAX,236,US
id_024545,test,NA,3,3,6,11,9,ATL,DTW,594,EV
id_024550,valid,0,8,10,5,14,13,SAN,SFO,447,UA
id_024556,valid,1,2,9,5,21,19,JFK,BOS,187,MQ
id_024562,train,1,7,6,5,18,16,IAD,ATL,533,YV
id_024575,train,0,3,9,5,19,13,SFO,ORD,1846,UA
id_024580,valid,1,5,31,4,18,16,DCA,BOS,399,US
id_024586,test,NA,1,1,1,7,6,CLT,ORD,599,MQ
id_024589,valid,0,1,19,5,20,18,ATL,LAS,1747,FL
id_024592,valid,1,8,27,1,14,11,SEA,LAX,954,AS
id_024599,valid,0,1,29,1,12,10,SEA,LAS,866,AS
id_024607,test,NA,12,1,6,20,18,ATL,PHX,1587,FL
id_024622,valid,0,5,9,3,20,14,DEN,BWI,1491,WN
id_024631,valid,0,11,1,4,18,15,DEN,MDW,895,F9
id_024633,valid,1,9,25,2,17,14,DFW,CVG,812,MQ
id_024662,train,1,7,29,7,17,16,PHX,LAS,256,US
id_024663,valid,1,7,9,1,18,15,ORD,ATL,606,MQ
id_024666,valid,1,6,18,1,23,22,DFW,LAS,1055,AA
id_024673,valid,0,5,29,2,10,6,IAH,CVG,871,OH
id_024674,train,1,6,1,5,7,23,LAS,JFK,2248,DL
id_024684,valid,0,11,16,5,20,16,PHX,DFW,868,AA
id_024689,test,NA,4,11,3,14,9,LAX,DFW,1235,AA
id_024697,test,NA,12,30,7,16,14,ORD,PHX,1440,US
id_024707,test,NA,5,21,1,8,6,LAS,DEN,629,UA
id_024726,valid,0,7,28,6,8,6,DCA,DTW,405,NW
id_024737,valid,1,7,11,3,18,13,DFW,BOS,1562,AA
id_024741,test,NA,7,11,3,16,14,CLT,JFK,541,B6
id_024744,test,NA,8,8,3,16,13,MSP,IAH,1034,NW
id_024748,test,NA,8,7,2,8,7,SFO,SEA,679,AS
id_024756,test,NA,12,12,3,0,21,IAH,SLC,1195,CO
id_024761,valid,1,8,24,5,23,20,SEA,SLC,689,WN
id_024791,test,NA,1,11,4,19,18,DFW,LAX,1235,AA
id_024797,test,NA,7,1,7,10,6,PHX,DFW,868,AA
id_024803,train,0,12,6,4,13,11,ATL,MCO,403,FL
id_024804,test,NA,12,6,4,15,13,ATL,LAX,1946,DL
id_024806,test,NA,3,7,3,8,6,DCA,EWR,199,CO
id_024815,test,NA,4,26,4,12,9,ORD,CLT,599,US
id_024818,test,NA,7,26,4,5,21,SFO,DTW,2079,NW
id_024828,train,1,4,1,7,20,18,PHL,ATL,665,DL
id_024836,train,1,7,17,2,15,12,ORD,SEA,1721,AA
id_024842,train,0,5,8,2,19,16,ORD,BWI,622,MQ
id_024854,test,NA,3,22,4,20,19,SAN,LAX,109,OO
id_024865,valid,0,6,20,3,21,21,DTW,ORD,235,NW
id_024869,train,0,3,15,4,21,18,SLC,MSP,991,NW
id_024883,train,1,8,30,4,23,21,LAS,SLC,368,WN
id_024914,train,0,8,30,4,9,8,PHL,MDW,668,WN
id_024922,test,NA,3,13,2,15,14,IAH,DEN,861,CO
id_024924,train,0,1,31,3,22,19,ORD,BOS,867,UA
id_024933,valid,1,3,17,6,20,12,SAN,BWI,2295,WN
id_024956,test,NA,5,19,6,10,7,MCO,LAX,2217,UA
id_024959,valid,0,1,26,5,14,13,EWR,BWI,169,XE
id_024984,valid,0,8,30,4,14,13,LAX,LAS,236,MQ
id_025007,valid,0,10,28,7,13,12,DFW,LAS,1055,AA
id_025019,valid,0,6,7,4,17,16,ATL,MCO,403,DL
id_025029,train,0,2,11,7,18,17,CLT,DCA,331,US
id_025034,valid,0,10,7,7,13,11,DEN,LAX,862,XE
id_025037,test,NA,12,15,6,18,10,LAX,EWR,2454,CO
id_025048,train,1,5,3,4,13,12,DFW,IAH,224,AA
id_025050,train,0,4,7,6,19,18,ATL,MDW,590,FL
id_025067,train,1,2,22,4,15,13,LAS,PHX,256,WN
id_025082,test,NA,11,9,5,14,12,DCA,EWR,199,XE
id_025092,train,0,11,9,5,11,11,PHX,LAS,256,US
id_025096,test,NA,4,2,1,9,6,JFK,SFO,2586,UA
id_025100,valid,1,1,9,2,15,14,SAN,LAS,258,WN
id_025105,train,1,7,23,1,22,18,IAH,CVG,871,OH
id_025116,test,NA,9,5,3,15,8,LAX,ATL,1946,DL
id_025136,train,0,5,21,1,18,17,IAD,CVG,388,OH
id_025137,valid,1,9,22,6,17,15,SEA,PHX,1107,WN
id_025139,valid,0,3,29,4,17,15,CLT,PHL,448,US
id_025152,test,NA,8,3,5,20,17,EWR,SLC,1968,DL
id_025154,test,NA,3,15,4,17,15,DCA,ATL,547,DL
id_025165,valid,1,6,18,1,0,21,ORD,BOS,867,AA
id_025184,train,1,5,25,5,17,15,ATL,BWI,576,DL
id_025187,train,1,3,5,1,13,10,MCO,PHL,861,US
id_025204,valid,0,8,21,2,1,22,IAH,SEA,1874,CO
id_025209,valid,1,4,5,4,8,6,BOS,CLT,728,US
id_025219,valid,1,1,6,6,12,9,JFK,MCO,944,B6
id_025226,test,NA,2,15,4,16,14,DEN,SEA,1024,UA
id_025227,valid,1,3,1,4,17,15,ORD,SAN,1723,UA
id_025235,test,NA,7,4,3,17,16,IAD,MDW,577,WN
id_025247,valid,1,1,19,5,8,7,CVG,DTW,229,OH
id_025265,valid,1,8,6,1,9,8,DEN,LAS,629,F9
id_025273,valid,1,1,7,7,15,12,DEN,ORD,888,UA
id_025277,valid,0,1,14,7,11,10,CLT,ATL,227,FL
id_025283,train,0,11,6,2,21,19,IAD,MSP,908,NW
id_025289,test,NA,11,14,3,12,6,SFO,ORD,1846,AA
id_025291,test,NA,11,1,4,11,7,IAH,BWI,1235,CO
id_025304,test,NA,5,20,7,18,11,LAS,DTW,1750,NW
id_025320,valid,0,10,1,1,8,6,CVG,DFW,812,MQ
id_025327,valid,1,1,1,1,23,22,ATL,MDW,590,OH
id_025329,train,0,9,15,6,8,6,LAX,SFO,337,UA
id_025346,valid,0,12,30,7,14,14,LAX,SAN,109,OO
id_025348,train,0,10,2,2,7,6,EWR,BOS,200,CO
id_025354,valid,1,6,20,3,13,12,DEN,PHX,602,US
id_025361,valid,0,12,20,4,16,13,DTW,MCO,957,NW
id_025379,train,1,8,24,5,11,8,LGA,MCO,950,AA
id_025387,valid,0,4,20,5,23,22,LAS,LAX,236,WN
id_025391,valid,0,2,9,5,16,10,PHX,BOS,2300,US
id_025394,valid,1,2,14,3,19,13,SLC,BWI,1864,WN
id_025399,train,0,2,20,2,20,18,DTW,ATL,594,FL
id_025406,valid,0,2,23,5,19,18,DEN,LAS,629,UA
id_025411,train,0,10,22,1,17,16,LAX,SAN,109,MQ
id_025424,train,0,6,17,7,11,9,ATL,DCA,547,DL
id_025437,train,0,3,31,6,9,7,MCO,DCA,759,US
id_025438,train,1,6,7,4,20,19,BOS,DCA,399,MQ
id_025439,valid,1,7,10,2,19,18,DTW,PHX,1671,WN
id_025454,valid,1,12,18,2,11,9,ATL,SFO,2139,FL
id_025457,train,0,7,13,5,20,17,JFK,SAN,2446,DL
id_025476,train,0,10,9,2,18,17,LAS,SAN,258,WN
id_025489,train,1,5,4,5,22,21,ATL,PHX,1587,DL
id_025490,valid,1,5,6,7,18,15,ORD,JFK,740,B6
id_025516,valid,0,1,6,6,8,8,DTW,MDW,229,WN
id_025517,valid,1,4,24,2,15,15,CVG,ORD,264,MQ
id_025524,valid,0,6,16,6,14,10,MSP,MCO,1310,NW
id_025525,valid,1,12,31,1,2,23,LAS,SLC,368,YV
id_025542,train,0,1,25,4,23,20,SAN,DEN,853,F9
id_025544,valid,0,12,12,3,11,8,ORD,PHX,1440,UA
id_025554,train,0,10,5,5,7,6,DFW,IAH,224,CO
id_025555,test,NA,1,1,1,18,16,IAD,CLT,321,YV
id_025560,test,NA,4,4,3,19,17,PHL,ATL,665,FL
id_025568,train,0,1,22,1,21,18,LAX,SLC,590,EV
id_025569,test,NA,10,8,1,17,12,DEN,PHL,1557,UA
id_025581,train,0,8,11,6,14,13,DFW,DEN,641,F9
id_025582,train,1,5,2,3,18,15,SFO,SLC,599,OO
id_025585,valid,0,8,6,1,12,11,BWI,MDW,611,WN
id_025595,test,NA,3,25,7,14,10,PHX,IAH,1009,CO
id_025605,test,NA,12,13,4,17,16,SFO,LAS,414,WN
id_025613,test,NA,11,27,2,16,14,ORD,LAX,1745,AA
id_025614,train,1,8,26,7,18,16,ATL,BOS,946,DL
id_025619,test,NA,6,16,6,11,9,ORD,MSP,334,UA
id_025622,test,NA,7,19,4,15,14,SFO,LAX,337,UA
id_025638,train,1,6,29,5,12,11,LGA,BOS,185,DL
id_025640,train,0,8,24,5,17,16,DFW,PHX,868,AA
id_025652,train,1,7,17,2,21,19,MCO,PHL,861,US
id_025654,test,NA,12,25,2,21,18,LAX,SEA,954,AS
id_025655,train,1,10,25,4,17,15,JFK,CLT,541,YV
id_025659,train,0,1,23,2,18,15,PHL,MCO,861,US
id_025664,test,NA,7,11,3,12,9,BWI,LAX,2329,WN
id_025673,train,1,7,22,7,13,9,DFW,DCA,1192,AA
id_025691,test,NA,3,30,5,17,15,SEA,SFO,679,AS
id_025693,valid,1,3,8,4,23,21,MSP,DTW,528,NW
id_025709,test,NA,6,11,1,7,6,BOS,PHL,280,US
id_025711,test,NA,2,8,4,7,6,SLC,SFO,599,OO
id_025721,valid,0,6,23,6,6,22,SFO,EWR,2565,CO
id_025732,test,NA,7,23,1,17,16,PHX,LAS,256,US
id_025751,train,1,1,6,6,13,11,ORD,DCA,612,UA
id_025753,test,NA,1,29,1,21,18,ORD,LGA,733,AA
id_025754,test,NA,4,21,6,15,13,ATL,MSP,906,DL
id_025761,test,NA,12,12,3,19,16,IAH,CLT,913,XE
id_025766,test,NA,4,6,5,16,15,LAX,SFO,337,UA
id_025772,train,1,9,22,6,15,14,SAN,LAS,258,WN
id_025777,test,NA,3,1,4,9,7,ORD,DTW,235,UA
id_025780,valid,0,1,25,4,16,12,DFW,DTW,987,AA
id_025810,train,1,6,20,3,10,8,IAD,CLT,321,YV
id_025818,train,1,8,3,5,17,15,EWR,ATL,745,DL
id_025823,train,0,5,21,1,17,11,SFO,ORD,1846,AA
id_025841,valid,1,6,4,1,12,11,BWI,CVG,430,OH
id_025857,test,NA,2,21,3,15,13,LAS,PHX,256,WN
id_025870,test,NA,3,19,1,16,12,MSP,EWR,1008,NW
id_025873,valid,0,3,13,2,0,19,LAS,MDW,1521,WN
id_025876,valid,1,2,4,7,22,21,DTW,BOS,632,NW
id_025877,test,NA,3,6,2,14,13,DCA,LGA,214,DL
id_025888,train,1,3,7,3,17,14,PHX,DFW,868,AA
id_025894,test,NA,7,23,1,18,15,EWR,MCO,938,CO
id_025920,valid,0,10,4,4,8,5,DFW,ATL,732,DL
id_025922,train,0,9,13,4,0,21,DFW,ATL,732,AA
id_025927,train,1,3,21,3,20,13,PHX,DTW,1671,NW
id_025929,test,NA,1,22,1,18,17,DTW,CVG,229,OH
id_025940,test,NA,9,6,4,19,16,ORD,DCA,612,AA
id_025943,valid,0,11,7,3,13,11,ATL,MSP,906,DL
id_025949,valid,0,1,10,3,21,19,IAH,PHX,1009,XE
id_025954,valid,1,4,6,5,10,8,IAD,SAN,2253,UA
id_025965,train,1,7,28,6,12,9,ORD,ATL,606,MQ
id_025966,train,0,10,19,5,18,16,ORD,SLC,1249,DL
id_025967,test,NA,11,5,1,13,11,CLT,LGA,544,US
id_025981,train,0,7,12,4,21,18,DFW,ATL,732,DL
id_025989,train,1,6,29,5,16,15,BOS,LGA,185,US
id_025991,train,1,7,3,2,16,14,DFW,SEA,1660,AA
id_026001,valid,1,7,5,4,14,12,SEA,SFO,679,AS
id_026003,valid,0,3,20,2,13,12,BOS,LGA,185,US
id_026005,test,NA,3,14,3,13,11,DEN,SEA,1024,UA
id_026008,valid,1,8,16,4,13,10,MSP,DCA,931,NW
id_026034,test,NA,6,21,4,10,7,PHL,LAS,2176,US
id_026039,test,NA,4,2,1,16,15,LGA,BOS,185,DL
id_026040,test,NA,12,31,1,19,17,DTW,EWR,487,NW
id_026042,valid,0,5,5,6,16,14,MSP,LAX,1536,NW
id_026062,train,0,8,5,7,14,12,ATL,BWI,576,DL
id_026076,train,1,9,14,5,14,12,EWR,ORD,719,CO
id_026078,test,NA,3,14,3,18,17,DCA,LGA,214,US
id_026091,train,0,2,9,5,18,15,LGA,ATL,761,DL
id_026096,valid,1,6,30,6,17,12,LAX,DFW,1235,AA
id_026104,test,NA,6,10,7,22,19,ORD,MCO,1005,AA
id_026115,valid,1,11,2,5,17,15,IAH,LAX,1379,CO
id_026122,test,NA,10,15,1,15,12,LGA,IAH,1416,CO
id_026125,test,NA,3,29,4,12,11,CLT,DCA,331,US
id_026131,train,0,6,8,5,15,13,IAH,MSP,1034,NW
id_026134,test,NA,12,22,6,12,9,ORD,LGA,733,UA
id_026144,test,NA,1,3,3,10,8,SFO,SLC,599,OO
id_026161,train,0,10,11,4,9,6,JFK,PHX,2153,US
id_026164,train,1,5,9,3,14,13,IAD,BOS,413,UA
id_026166,valid,1,12,28,5,15,14,DFW,DEN,641,F9
id_026172,valid,1,3,7,3,11,9,LAS,SEA,866,US
id_026180,train,0,5,3,4,3,22,LAS,MSP,1300,US
id_026186,train,1,8,27,1,14,10,MSP,EWR,1008,CO
id_026192,valid,0,5,15,2,18,12,LAS,ORD,1515,UA
id_026215,valid,1,6,1,5,18,15,EWR,PHX,2133,CO
id_026225,test,NA,3,23,5,12,11,DTW,MSP,528,NW
id_026233,test,NA,10,13,6,10,9,SAN,PHX,304,US
id_026236,train,0,6,6,3,14,12,CLT,MCO,468,US
id_026242,train,1,2,26,1,17,14,ORD,BWI,622,UA
id_026246,test,NA,5,4,5,20,18,EWR,CLT,529,XE
id_026289,valid,0,6,6,3,19,18,DFW,PHX,868,AA
id_026295,valid,1,8,17,5,18,15,LAS,DEN,629,UA
id_026306,train,0,10,15,1,8,6,DCA,LGA,214,MQ
id_026307,train,0,9,21,5,16,13,SEA,LAS,866,AS
id_026310,valid,0,8,21,2,10,8,MCO,IAH,853,CO
id_026329,valid,0,3,5,1,23,19,JFK,SEA,2421,B6
id_026344,train,1,2,19,1,23,16,LAS,JFK,2248,B6
id_026347,test,NA,12,19,3,11,10,SAN,LAX,109,MQ
id_026360,valid,1,4,12,4,11,9,CLT,PHL,448,US
id_026364,train,0,4,14,6,16,11,PHX,MSP,1276,NW
id_026376,test,NA,5,11,5,10,7,BOS,MCO,1121,DL
id_026384,train,0,8,25,6,23,21,ATL,LGA,761,DL
id_026399,train,1,12,30,7,15,13,ATL,MCO,403,FL
id_026403,train,1,8,1,3,19,16,PHX,SEA,1107,US
id_026406,train,0,2,25,7,14,12,SAN,LAS,258,WN
id_026421,valid,1,7,31,2,8,7,LGA,BOS,185,US
id_026426,valid,0,5,29,2,21,19,PHX,SFO,651,US
id_026432,train,1,11,9,5,23,20,MCO,JFK,944,DL
id_026441,valid,0,5,4,5,10,8,EWR,CVG,569,XE
id_026445,train,1,11,26,1,11,8,ATL,LGA,761,DL
id_026447,test,NA,7,31,2,10,10,DFW,LAS,1055,AA
id_026450,valid,0,7,19,4,10,8,MCO,MDW,989,WN
id_026485,valid,0,3,10,6,8,6,BOS,CLT,728,US
id_026486,valid,1,5,24,4,19,17,ORD,LAS,1515,AA
id_026492,valid,0,6,15,5,15,13,DCA,CLT,331,US
id_026496,train,1,2,15,4,9,8,ATL,MCO,403,DL
id_026508,test,NA,3,23,5,17,17,CVG,ORD,264,OH
id_026514,valid,1,8,16,4,23,22,DFW,LAS,1055,AA
id_026515,valid,0,1,9,2,11,7,SEA,PHX,1107,AS
id_026520,train,0,1,13,6,21,18,JFK,LAS,2248,B6
id_026531,valid,1,11,8,4,23,20,DFW,MCO,984,AA
id_026534,valid,0,6,1,5,14,10,IAH,DTW,1076,CO
id_026541,test,NA,4,5,4,12,11,DCA,DTW,405,NW
id_026545,valid,1,4,10,2,20,17,EWR,PHX,2133,CO
id_026547,train,0,11,4,7,19,16,IAH,ATL,689,DL
