obs_id,train_id,crime_type,year,month,day,hour,location,latitude,longitude
id_013697,valid,3,2011,9,9,23,STREET,41.84757995,-87.714881571
id_013698,train,2,2003,12,7,23,STREET,41.705600075,-87.535286851
id_013699,train,1,2006,8,7,9,SIDEWALK,41.843890495,-87.717218207
id_013700,valid,2,2009,1,28,19,STREET,41.843346867,-87.626182022
id_013701,train,3,2007,2,24,10,RESIDENCE,41.74154592,-87.724089552
id_013702,train,3,2008,5,2,17,STREET,41.929944038,-87.638761195
id_013703,valid,3,2012,7,25,10,OTHER,41.884924096,-87.630953163
id_013704,train,2,2008,9,23,20,ALLEY,41.879021684,-87.626108305
id_013705,train,3,2016,1,31,24,RESIDENCE,41.895942308,-87.746866179
id_013706,train,1,2003,2,8,3,SIDEWALK,41.702777091,-87.559904574
id_013707,valid,2,2007,6,22,23,SIDEWALK,41.772831306,-87.591159004
id_013708,train,1,2003,2,12,12,STREET,41.797066101,-87.778288235
id_013709,train,1,2017,6,27,19,CHA PARKING LOT/GROUNDS,41.65791184,-87.603407012
id_013710,train,1,2007,4,15,15,STREET,41.813352713,-87.672380138
id_013711,train,1,2002,7,15,17,PARKING LOT/GARAGE(NON.RESID.),41.954229707,-87.719049943
id_013712,valid,1,2001,3,6,11,"SCHOOL, PUBLIC, BUILDING",41.827794553,-87.62475348
id_013713,test,NA,2011,1,11,13,STREET,41.84537664,-87.703830077
id_013714,valid,1,2017,6,8,12,STREET,42.005203485,-87.694953571
id_013715,train,1,2015,4,25,24,STREET,41.748679559,-87.600261574
id_013716,train,2,2008,8,17,8,STREET,41.786296479,-87.649810708
id_013717,valid,1,2007,8,20,23,ABANDONED BUILDING,41.746842227,-87.602627744
id_013718,test,NA,2008,10,7,13,RESIDENCE,41.933991771,-87.736874043
id_013719,train,3,2005,9,20,19,STREET,41.8431738,-87.734253803
id_013720,train,1,2003,9,10,23,RESIDENCE,41.80475662,-87.619472702
id_013721,train,2,2005,10,6,10,STREET,41.863694337,-87.695827198999993
id_013722,train,1,2005,3,28,19,PARKING LOT/GARAGE(NON.RESID.),41.756772166,-87.722175346
id_013723,train,1,2014,6,3,12,STREET,41.812871934,-87.693121692
id_013724,train,2,2003,11,4,21,SIDEWALK,41.909746025,-87.772728281
id_013725,train,1,2012,3,11,21,STREET,41.697318056,-87.646183937
id_013726,test,NA,2008,8,23,23,SIDEWALK,41.810815929,-87.743241545
id_013727,valid,2,2012,6,18,15,STREET,41.653446938,-87.608635166
id_013728,train,3,2016,8,21,12,RESIDENCE PORCH/HALLWAY,41.84743894,-87.723408865
id_013729,train,2,2013,3,18,19,APARTMENT,41.815465788,-87.699647619
id_013730,train,2,2007,3,14,24,STREET,41.883079613,-87.74947729
id_013731,train,2,2006,7,15,17,STREET,41.938534052,-87.769579957
id_013732,train,1,2002,1,27,18,STREET,41.716950531,-87.535281966
id_013733,train,3,2016,7,25,11,RESIDENCE,41.920306989,-87.800638484
id_013734,test,NA,2005,12,16,21,CHA HALLWAY/STAIRWELL/ELEVATOR,41.781374962,-87.617209584
id_013735,train,1,2001,4,9,2,STREET,41.905123826,-87.670556463
id_013736,train,1,2003,2,26,8,PARKING LOT/GARAGE(NON.RESID.),41.810740003,-87.675220451
id_013737,train,1,2011,10,7,13,STREET,41.701757579,-87.526966897
id_013738,train,3,2013,12,16,8,RESIDENCE,41.725833641,-87.671310738
id_013739,train,1,2005,4,3,12,RESIDENCE,41.882118833,-87.773671233
id_013740,train,1,2002,6,1,12,COMMERCIAL / BUSINESS OFFICE,41.785467932,-87.722947904
id_013741,train,2,2004,9,2,17,SIDEWALK,41.911637827,-87.731718304
id_013742,train,2,2002,3,20,24,STREET,41.896031232,-87.760679555
id_013743,train,1,2004,6,13,13,"SCHOOL, PUBLIC, BUILDING",42.021157262,-87.671060419
id_013744,train,1,2002,5,14,18,STREET,41.95719121,-87.774470768
id_013745,valid,3,2012,7,1,24,SMALL RETAIL STORE,41.754592961,-87.741528537
id_013746,valid,3,2008,5,22,19,CONSTRUCTION SITE,41.860577635,-87.62566916
id_013747,test,NA,2012,6,9,16,SIDEWALK,41.805309638,-87.58899806
id_013748,train,3,2008,9,26,18,PARKING LOT/GARAGE(NON.RESID.),41.776622842,-87.70308407
id_013749,train,1,2009,11,3,22,STREET,41.924981942,-87.734135825
id_013750,train,3,2007,5,15,9,STREET,41.801411699,-87.62797096
id_013751,valid,1,2006,11,13,16,STREET,41.899237302,-87.635784517
id_013752,test,NA,2008,11,6,17,RESIDENCE,41.750715017,-87.589460534
id_013753,train,3,2009,5,24,23,VEHICLE NON-COMMERCIAL,41.751270452,-87.585822373
id_013754,train,1,2001,2,14,24,RESIDENCE,41.706761104,-87.559794567
id_013755,train,3,2009,1,23,13,OTHER,41.8317447,-87.616974986
id_013756,train,3,2011,4,8,14,MEDICAL/DENTAL OFFICE,41.778962534,-87.703867751
id_013757,test,NA,2005,11,14,3,ALLEY,41.899879709,-87.748365563
id_013758,train,1,2012,3,11,18,APARTMENT,41.753682751,-87.650186162
id_013759,valid,3,2013,11,13,8,STREET,41.734638503,-87.585597586
id_013760,train,1,2006,3,31,9,STREET,41.858882364,-87.654885983
id_013761,valid,3,2003,5,7,11,STREET,41.842057066,-87.717169738
id_013762,test,NA,2003,9,23,24,SIDEWALK,41.864093509,-87.694571362
id_013763,train,3,2006,2,10,8,OTHER,41.688296814,-87.633799055
id_013764,test,NA,2002,10,17,18,RESTAURANT,41.896685066,-87.627683859
id_013765,test,NA,2006,4,12,5,VEHICLE NON-COMMERCIAL,41.855738831,-87.727272344
id_013766,train,2,2006,1,31,19,RESIDENCE,41.794625336,-87.627117572
id_013767,test,NA,2006,10,23,12,RESIDENCE-GARAGE,41.743652953,-87.693681527
id_013768,train,3,2005,8,2,16,DEPARTMENT STORE,41.897895128,-87.624096605
id_013769,valid,3,2016,11,12,18,VEHICLE NON-COMMERCIAL,41.969143534,-87.650856378
id_013770,test,NA,2006,6,22,23,APARTMENT,41.905703498,-87.692915092
id_013771,train,2,2013,1,11,24,SIDEWALK,41.900030753,-87.72255969
id_013772,valid,1,2001,3,30,4,CTA PLATFORM,41.677571351,-87.67504518
id_013773,valid,3,2002,11,20,11,RESIDENCE,41.69615629,-87.629257721
id_013774,train,3,2016,7,27,22,STREET,41.802042628,-87.593466361
id_013775,test,NA,2014,6,20,11,STREET,41.880123043,-87.669474562
id_013776,train,3,2002,1,18,12,RESIDENCE,41.790742864,-87.704702263
id_013777,train,1,2009,8,18,12,PARKING LOT/GARAGE(NON.RESID.),41.941082629,-87.647862368
id_013778,train,2,2002,11,15,11,ALLEY,41.876014428,-87.738492965
id_013779,test,NA,2006,9,28,11,COMMERCIAL / BUSINESS OFFICE,41.88027737,-87.762505732
id_013780,train,1,2004,11,16,21,STREET,41.685027199,-87.622880843
id_013781,train,2,2002,5,2,22,SIDEWALK,41.780277215,-87.686116892
id_013782,train,2,2012,8,5,11,SIDEWALK,41.89384563,-87.762094775
id_013783,train,2,2007,12,20,22,ALLEY,41.780446691,-87.663027871
id_013784,valid,1,2006,1,29,1,VEHICLE NON-COMMERCIAL,41.917558569,-87.731467962
id_013785,train,1,2006,6,20,20,STREET,41.765211498,-87.643744503
id_013786,train,3,2011,12,18,12,STREET,41.935156969,-87.64679385
id_013787,train,2,2009,2,14,23,STREET,41.853196979,-87.658734077
id_013788,train,1,2006,5,5,21,STREET,41.782728365,-87.649720276
id_013789,valid,1,2004,8,7,15,STREET,41.899607664,-87.673849604
id_013790,train,1,2013,5,4,16,STREET,41.934220387,-87.750396647
id_013791,train,3,2014,6,30,12,PARK PROPERTY,42.012843194,-87.662690688
id_013792,train,2,2013,10,19,1,STREET,41.801797371,-87.703794685
id_013793,train,3,2007,9,8,13,STREET,41.902005269,-87.695560126
id_013794,train,2,2011,11,18,15,RESIDENTIAL YARD (FRONT/BACK),41.906755198,-87.763331599
id_013795,valid,3,2004,9,26,24,STREET,41.876200892,-87.723811091
id_013796,train,1,2002,5,30,21,STREET,41.909738925,-87.673771049
id_013797,train,3,2009,6,4,3,GROCERY FOOD STORE,41.763027016,-87.586243072
id_013798,test,NA,2007,12,2,14,APARTMENT,41.866603273,-87.686994474
id_013799,test,NA,2004,5,15,24,COMMERCIAL / BUSINESS OFFICE,41.77168615,-87.702138938
id_013800,valid,3,2011,9,18,14,RESIDENCE,41.966859321,-87.683305155
id_013801,test,NA,2011,10,7,22,SIDEWALK,41.917661307,-87.71516436
id_013802,train,2,2004,6,4,11,CHA PARKING LOT/GROUNDS,41.899666325,-87.640015058
id_013803,valid,1,2005,9,8,15,STREET,41.884988617,-87.71724583
id_013804,test,NA,2013,8,18,22,STREET,41.937767017,-87.676874707
id_013805,valid,1,2016,7,15,23,RESIDENCE,41.921205458,-87.773190177
id_013806,train,3,2003,5,27,19,STREET,41.876961512,-87.681422636
id_013807,test,NA,2009,1,11,12,RESIDENCE,41.801131542,-87.61772683
id_013808,valid,1,2004,3,28,14,ALLEY,41.768742829,-87.651001489
id_013809,train,3,2007,10,14,20,STREET,41.794323049,-87.624821565
id_013810,test,NA,2007,6,5,18,SIDEWALK,41.750782715,-87.625813624
id_013811,train,2,2005,2,15,13,STREET,41.963770653,-87.710773535
id_013812,test,NA,2011,6,1,23,STREET,41.983318489,-87.708913317
id_013813,train,1,2010,11,9,7,APARTMENT,41.748118774,-87.564428647
id_013814,test,NA,2007,10,3,21,SIDEWALK,41.895389646,-87.748270638
id_013815,train,2,2012,6,17,10,SIDEWALK,41.885155992,-87.711133375
id_013816,valid,2,2011,8,21,21,PARK PROPERTY,42.014512189,-87.678466914
id_013817,valid,1,2016,10,15,21,CTA TRAIN,41.716679404,-87.62274113
id_013818,train,2,2009,5,31,22,ALLEY,41.880349992,-87.756717837
id_013819,train,3,2012,3,15,10,"SCHOOL, PUBLIC, BUILDING",41.74403284,-87.543041152
id_013820,train,1,2003,6,25,4,PARKING LOT/GARAGE(NON.RESID.),41.918031435,-87.805264949
id_013821,train,2,2003,7,28,16,STREET,41.751704315,-87.664682949
id_013822,valid,3,2015,5,29,11,RESTAURANT,41.985777144,-87.669279192
id_013823,valid,2,2012,6,8,14,"SCHOOL, PUBLIC, GROUNDS",41.79054357,-87.780130326
id_013824,train,3,2003,8,4,23,STREET,41.756037019,-87.648284712
id_013825,valid,2,2015,10,31,10,STREET,41.877266576,-87.711694604
id_013826,valid,2,2009,2,10,21,SIDEWALK,41.778794413,-87.67389734
id_013827,train,3,2004,8,8,7,STREET,41.894958274,-87.751407599
id_013828,valid,3,2004,2,1,23,STREET,41.749233993,-87.563763037
id_013829,train,2,2007,2,23,21,SIDEWALK,41.862952758,-87.706179759
id_013830,train,1,2014,8,5,6,STREET,41.750637754,-87.603947967
id_013831,test,NA,2005,9,2,7,SIDEWALK,41.881734508,-87.751556978
id_013832,valid,1,2006,8,2,12,APARTMENT,41.759355486,-87.55812601
id_013833,train,3,2006,10,18,5,VEHICLE NON-COMMERCIAL,41.744868748,-87.602576834
id_013834,test,NA,2006,12,10,17,STREET,41.909990098,-87.717005481
id_013835,valid,1,2007,1,30,10,"SCHOOL, PUBLIC, BUILDING",41.741047754,-87.64007146
id_013836,train,1,2007,8,11,8,STREET,41.845382483,-87.617663323
id_013837,train,1,2008,1,9,16,PARKING LOT/GARAGE(NON.RESID.),41.975356652,-87.692317036
id_013838,train,2,2005,3,29,16,STREET,41.876048157,-87.736003129
id_013839,valid,3,2012,2,6,14,STREET,41.731892324,-87.617184283
id_013840,train,3,2005,1,20,18,STREET,41.855966023,-87.666266638
id_013841,train,2,2012,9,7,18,SIDEWALK,41.742648828,-87.649881744
id_013842,valid,3,2008,4,9,14,CTA BUS,41.759030974,-87.66363196
id_013843,train,3,2003,1,24,19,RESTAURANT,41.877661886,-87.627665516
id_013844,train,2,2016,5,12,12,STREET,41.920271962,-87.72665105
id_013845,train,2,2014,2,18,17,GAS STATION,41.909508156,-87.755195396
id_013846,valid,2,2013,3,1,20,SIDEWALK,41.901188049,-87.774121862
id_013847,test,NA,2013,12,21,9,SIDEWALK,41.866702897,-87.722752193
id_013848,train,1,2010,7,15,18,SIDEWALK,41.852201665,-87.67400278
id_013849,train,3,2011,11,29,11,RESTAURANT,41.939528385,-87.682101579
id_013850,test,NA,2004,11,5,12,ALLEY,41.90624044,-87.729726463
id_013851,train,1,2004,6,16,22,OTHER,41.790959544,-87.683959593
id_013852,test,NA,2017,4,22,24,SIDEWALK,41.87760556,-87.667877617
id_013853,train,3,2009,3,30,11,STREET,41.887411478,-87.665168378
id_013854,valid,1,2005,9,28,11,RESIDENCE,41.858217896,-87.717657025
id_013855,valid,2,2006,8,13,10,SIDEWALK,41.894314571,-87.72360584
id_013856,train,3,2007,7,27,9,RESIDENCE,41.762316663,-87.674681864
id_013857,train,2,2015,5,24,10,SIDEWALK,41.88514448,-87.713571949
id_013858,train,1,2006,12,28,18,ALLEY,41.917210883,-87.654367734
id_013859,valid,2,2014,5,23,13,"SCHOOL, PUBLIC, GROUNDS",41.984549372,-87.788988091
id_013860,valid,3,2007,12,27,14,RESTAURANT,41.892505344999996,-87.626304822
id_013861,train,1,2011,7,1,15,RESIDENTIAL YARD (FRONT/BACK),41.726086889,-87.577575221
id_013862,valid,2,2008,9,23,9,STREET,41.872844206,-87.699393275
id_013863,train,3,2007,10,28,14,NURSING HOME/RETIREMENT HOME,41.771439125,-87.659140506
id_013864,train,1,2001,3,4,7,STREET,41.929351091,-87.765522858
id_013865,train,1,2007,1,1,22,APARTMENT,41.800158779,-87.703748375
id_013866,train,1,2015,2,11,20,"SCHOOL, PUBLIC, BUILDING",41.954881682,-87.669066936
id_013867,valid,1,2010,3,27,3,RESIDENCE,41.743918006,-87.558821074
id_013868,train,3,2016,11,8,8,CONVENIENCE STORE,41.786735319,-87.665162422
id_013869,test,NA,2005,3,24,24,STREET,41.970821885,-87.730569659
id_013870,test,NA,2009,2,13,13,SIDEWALK,41.871731089,-87.71672328
id_013871,valid,1,2001,6,11,12,RESIDENCE,41.927135696,-87.66353399
id_013872,train,1,2014,6,16,12,BANK,41.975821967,-87.807053208
id_013873,train,1,2015,11,14,20,APARTMENT,41.803022253,-87.677954838
id_013874,train,3,2012,11,21,14,OTHER,41.922351417,-87.705594746
id_013875,train,1,2015,3,3,20,RESIDENCE-GARAGE,41.889525629,-87.755401321
id_013876,test,NA,2006,12,3,18,BARBERSHOP,41.779448848,-87.664625788
id_013877,train,2,2010,5,21,23,SIDEWALK,41.903273644,-87.731242143
id_013878,train,2,2010,1,26,9,RESIDENCE PORCH/HALLWAY,41.905932549,-87.638841519
id_013879,valid,1,2013,6,12,6,STREET,41.937856721,-87.820615341
id_013880,train,1,2011,3,31,16,RESIDENCE,41.749981336,-87.641580469
id_013881,test,NA,2006,9,6,14,GROCERY FOOD STORE,41.945005756,-87.645842759
id_013882,train,1,2014,1,19,11,APARTMENT,41.886148491,-87.769967293
id_013883,test,NA,2001,7,18,7,STREET,41.860041354,-87.694277636
id_013884,train,3,2002,9,9,11,COLLEGE/UNIVERSITY GROUNDS,41.958902502,-87.786783523
id_013885,valid,1,2010,6,3,16,CTA BUS,41.69348709,-87.620964351
id_013886,train,3,2009,7,12,6,SIDEWALK,41.964745895,-87.654782493
id_013887,train,3,2009,2,9,24,DEPARTMENT STORE,41.736148121,-87.629070243
id_013888,valid,3,2012,7,28,21,DRIVEWAY - RESIDENTIAL,41.969899185,-87.765982923
id_013889,train,3,2004,7,8,18,STREET,41.934640199,-87.656354955
id_013890,train,2,2011,1,20,10,RESIDENCE,41.87607093,-87.734053156
id_013891,train,1,2004,1,1,12,STREET,41.958474197,-87.65087832
id_013892,train,1,2007,8,31,15,STREET,42.019899595,-87.669491016
id_013893,train,1,2006,11,5,18,STREET,41.773085006,-87.568335406
id_013894,train,3,2006,6,30,17,CONSTRUCTION SITE,41.846095628,-87.639973508
id_013895,test,NA,2003,5,22,19,SIDEWALK,41.894918526,-87.75713041
id_013896,valid,1,2014,8,9,21,STREET,41.694229496,-87.683728854
id_013897,train,3,2014,4,29,17,SMALL RETAIL STORE,41.809305232,-87.606558389
id_013898,train,1,2006,5,26,2,APARTMENT,41.884494361,-87.741719427
id_013899,train,1,2009,11,28,6,RESIDENCE,41.946640377,-87.780278975
id_013900,train,2,2005,7,15,17,STREET,41.76587359,-87.576294705
id_013901,train,2,2002,2,12,24,STREET,41.901422057,-87.718953928
id_013902,train,3,2014,1,13,11,RESIDENCE-GARAGE,41.913172551,-87.64442832
id_013903,valid,2,2002,10,4,23,STREET,41.845841343,-87.707514006
id_013904,valid,3,2004,10,24,21,STREET,41.816293017,-87.699368
id_013905,valid,3,2011,1,26,20,RESTAURANT,41.877850233,-87.629290122
id_013906,train,3,2004,7,1,18,APARTMENT,41.966299148,-87.658045926
id_013907,valid,1,2012,10,16,4,SMALL RETAIL STORE,41.769661943,-87.644525308
id_013908,valid,1,2005,8,10,16,RESIDENCE-GARAGE,41.799487731,-87.750269706
id_013909,valid,3,2017,3,29,19,CONVENIENCE STORE,41.706925829,-87.642045876
id_013910,train,3,2006,7,26,19,SIDEWALK,41.865997875,-87.710533515
id_013911,train,2,2005,9,17,18,APARTMENT,41.869322763,-87.747876893
id_013912,test,NA,2001,7,31,22,STREET,41.908309937,-87.733983168
id_013913,train,1,2004,11,12,11,STREET,41.844162699,-87.695199039
id_013914,test,NA,2004,10,25,15,OTHER,41.883220752,-87.625724151
id_013915,train,2,2012,3,14,12,STREET,41.931890005,-87.71872043
id_013916,train,2,2006,11,28,11,STREET,41.874193118,-87.738131662
id_013917,train,1,2002,12,26,22,APARTMENT,41.882002752,-87.695112771
id_013918,train,2,2006,5,24,24,SIDEWALK,41.78689641,-87.653793775
id_013919,train,1,2015,9,18,13,VEHICLE NON-COMMERCIAL,41.951293395,-87.796215446
id_013920,train,2,2002,12,12,13,SIDEWALK,41.779175695,-87.689347004
id_013921,train,1,2007,10,2,22,STREET,41.981597076,-87.672971122
id_013922,test,NA,2001,8,2,18,PARK PROPERTY,41.803545652,-87.746862281
id_013923,valid,3,2006,8,19,12,RESIDENCE,41.873659944,-87.686233099
id_013924,train,3,2007,3,1,6,APARTMENT,41.872709251,-87.711856258
id_013925,train,1,2006,8,15,19,STREET,41.886519653,-87.666121493
id_013926,test,NA,2003,1,17,13,RESIDENCE PORCH/HALLWAY,41.794731567,-87.620324735
id_013927,valid,2,2007,4,6,23,STREET,41.845826022,-87.70873264
id_013928,valid,1,2003,11,29,4,RESTAURANT,41.844536888,-87.703328171
id_013929,train,1,2012,8,9,8,RESIDENCE,41.753497803,-87.651390199
id_013930,test,NA,2005,9,25,22,STREET,41.717712231,-87.618913087
id_013931,train,2,2014,5,6,15,SIDEWALK,41.895537602,-87.708127294
id_013932,train,1,2006,3,9,9,"SCHOOL, PUBLIC, BUILDING",41.772947511,-87.636894268
id_013933,train,1,2016,11,13,10,CTA GARAGE / OTHER PROPERTY,41.872784897,-87.764584482
id_013934,train,3,2002,11,30,24,RESIDENCE,41.691612892,-87.628560354
id_013935,train,1,2003,10,6,6,STREET,41.768255659,-87.642040343
id_013936,train,1,2005,6,9,20,TAVERN/LIQUOR STORE,41.750832464,-87.605224746
id_013937,train,2,2002,2,9,11,STREET,41.871939836,-87.699119496
id_013938,test,NA,2001,8,27,19,DEPARTMENT STORE,41.754658085,-87.741385006
id_013939,test,NA,2006,7,12,8,OTHER,41.932172095,-87.733138739
id_013940,valid,3,2013,7,6,16,SIDEWALK,41.947485405,-87.656741053
id_013941,train,3,2002,4,18,20,STREET,41.964426757,-87.743028566
id_013942,valid,3,2012,9,9,11,CHA PARKING LOT/GROUNDS,41.812526814,-87.608264377
id_013943,test,NA,2008,7,30,22,SIDEWALK,41.778674357,-87.665466084
id_013944,train,1,2003,4,10,19,RESIDENCE,41.715973327,-87.569573461
id_013945,train,2,2003,8,20,24,STREET,41.869347506,-87.745736194
id_013946,valid,1,2011,10,15,22,RESIDENCE,41.806643249,-87.741908044
id_013947,train,1,2011,12,1,17,STREET,41.699943172,-87.699948162
id_013948,train,3,2016,6,1,14,STREET,41.727378557,-87.551194808
id_013949,test,NA,2016,3,16,18,STREET,41.765141057,-87.648484782
id_013950,train,1,2016,5,2,10,STREET,41.918248964,-87.643903416
id_013951,train,1,2001,12,11,18,RESIDENCE PORCH/HALLWAY,41.916782593,-87.64740968
id_013952,train,2,2004,12,15,20,RESIDENCE,41.724285322,-87.650585575
id_013953,train,3,2008,1,21,11,GAS STATION,41.71557103,-87.643055717
id_013954,train,2,2009,7,31,14,VEHICLE NON-COMMERCIAL,41.777849235,-87.61074489
id_013955,valid,1,2006,10,13,19,CTA BUS,41.744409214,-87.547902775
id_013956,train,1,2015,1,5,23,OTHER,41.903848309,-87.634995965
id_013957,valid,2,2007,5,30,19,STREET,41.877872277,-87.734267661
id_013958,train,1,2004,8,10,17,APARTMENT,42.012824512,-87.686207952
id_013959,train,2,2012,10,11,19,SIDEWALK,41.87528403,-87.724275108
id_013960,test,NA,2014,3,15,14,APARTMENT,41.882277183,-87.762355733
id_013961,train,3,2004,11,2,17,APARTMENT,41.940419572,-87.765174734
id_013962,test,NA,2010,6,21,22,RESIDENTIAL YARD (FRONT/BACK),41.928943759,-87.657381685
id_013963,valid,3,2014,10,13,10,DRUG STORE,41.942273693,-87.688127452
id_013964,train,2,2009,2,16,16,GROCERY FOOD STORE,41.887216061,-87.765521526
id_013965,train,1,2001,10,20,10,STREET,41.916027166,-87.694862067
id_013966,valid,3,2007,8,22,10,SIDEWALK,41.881714876,-87.651240388
id_013967,test,NA,2013,2,16,20,GAS STATION,41.894945606,-87.754874977
id_013968,train,3,2006,5,21,15,PARKING LOT/GARAGE(NON.RESID.),41.88549243,-87.657524078
id_013969,valid,3,2012,5,27,13,BOWLING ALLEY,41.770100465,-87.722543736
id_013970,train,1,2007,7,31,2,STREET,41.789630489,-87.674178655
id_013971,valid,1,2013,6,8,18,RESIDENTIAL YARD (FRONT/BACK),41.989911777,-87.809085354
id_013972,train,1,2005,6,24,13,RESIDENCE,41.899145036,-87.754477106
id_013973,train,2,2010,7,15,14,VEHICLE NON-COMMERCIAL,41.911353559,-87.754359467
id_013974,train,2,2004,8,27,24,PARK PROPERTY,41.879529,-87.719563937
id_013975,train,2,2011,8,20,20,RESIDENCE,41.83209759,-87.640047543
id_013976,valid,3,2009,7,19,15,PARK PROPERTY,41.771531518,-87.70296528
id_013977,test,NA,2002,12,31,18,RESIDENCE,41.87801154,-87.710916269
id_013978,train,3,2014,6,15,15,STREET,41.844162699,-87.695199039
id_013979,test,NA,2003,5,24,23,RESIDENCE,41.760277756,-87.684345991
id_013980,train,3,2010,6,5,14,GROCERY FOOD STORE,41.96137851,-87.65474101
id_013981,train,1,2015,5,18,23,RESIDENCE,41.948699138,-87.760256209
id_013982,test,NA,2002,7,31,20,APARTMENT,41.756476999,-87.565113203
id_013983,test,NA,2002,4,15,15,DEPARTMENT STORE,41.883500187,-87.627876698
id_013984,valid,3,2016,1,27,9,SMALL RETAIL STORE,41.948602785,-87.648031778
id_013985,train,1,2005,12,14,21,ALLEY,42.009453223,-87.682073224
id_013986,train,1,2009,1,18,20,GROCERY FOOD STORE,41.702769942,-87.562925787
id_013987,test,NA,2001,1,26,4,STREET,41.926267033,-87.722309505
id_013988,test,NA,2001,6,27,15,COMMERCIAL / BUSINESS OFFICE,41.88173762,-87.629541223
id_013989,train,1,2002,2,2,20,STREET,41.936942222,-87.644297518
id_013990,train,1,2014,8,23,7,RESIDENCE,41.835177296,-87.65672163
id_013991,test,NA,2008,6,20,22,STREET,41.893535312,-87.624221972
id_013992,train,2,2007,8,9,16,SIDEWALK,41.874962077,-87.746239211
id_013993,train,3,2012,11,1,11,STREET,41.91314504,-87.643502772
id_013994,train,2,2001,1,12,14,SMALL RETAIL STORE,41.92426105,-87.735876995
id_013995,train,2,2004,7,16,22,SIDEWALK,41.905486028,-87.714818959
id_013996,train,3,2004,7,13,9,STREET,41.908190404,-87.715061034
id_013997,valid,3,2010,4,21,21,STREET,41.95488231,-87.662567089
id_013998,train,3,2008,1,12,11,SMALL RETAIL STORE,41.878222138,-87.627288482
id_013999,test,NA,2011,3,12,10,RESTAURANT,41.85802838,-87.651092033
id_014000,train,1,2010,10,2,19,STREET,41.894129055,-87.77226986
id_014001,valid,2,2006,10,1,21,STREET,41.711406159,-87.68177232
id_014002,train,2,2006,5,23,18,SIDEWALK,41.883730659,-87.749067409
id_014003,test,NA,2003,7,5,17,WAREHOUSE,41.866552752,-87.625812533
id_014004,train,1,2008,11,2,15,PARKING LOT/GARAGE(NON.RESID.),41.902259639,-87.75499998
id_014005,test,NA,2016,9,24,19,STREET,41.887783099,-87.670100387
id_014006,train,3,2003,11,23,24,PARK PROPERTY,41.951236797,-87.643834788
id_014007,train,2,2012,11,18,21,STREET,41.698806436,-87.606200051
id_014008,train,3,2017,1,8,7,GOVERNMENT BUILDING/PROPERTY,41.823163053,-87.670874089
id_014009,train,1,2005,4,24,21,STREET,41.90775888,-87.666392648
id_014010,valid,2,2002,9,26,8,PARKING LOT/GARAGE(NON.RESID.),41.778840927,-87.711267556
id_014011,test,NA,2003,11,15,23,STREET,41.946899584,-87.75819175
id_014012,train,2,2002,8,6,14,STREET,41.765788342,-87.590987258
id_014013,test,NA,2016,1,27,19,STREET,41.887963553,-87.772999561
id_014014,valid,2,2010,3,14,20,STREET,41.880317169,-87.699958363
id_014015,train,2,2004,1,4,21,ALLEY,41.780110888,-87.615617777
id_014016,valid,2,2002,7,4,22,SIDEWALK,41.954085098,-87.650230319
id_014017,test,NA,2017,4,24,8,RESIDENCE,41.735908934,-87.654998345
id_014018,test,NA,2005,6,25,18,COMMERCIAL / BUSINESS OFFICE,41.92455334,-87.721036057
id_014019,train,3,2016,1,22,15,GROCERY FOOD STORE,41.794462581,-87.770558224
id_014020,train,3,2007,3,4,20,RESIDENCE,41.882969054,-87.771882766
id_014021,train,2,2006,11,25,21,STREET,41.892107017,-87.757945328
id_014022,train,1,2011,8,17,8,PARKING LOT/GARAGE(NON.RESID.),41.765971524,-87.652925956
id_014023,train,2,2007,6,22,12,ALLEY,41.786245702,-87.654669662
id_014024,train,1,2011,4,19,21,STREET,41.936534694,-87.782259094
id_014025,test,NA,2007,4,20,2,ALLEY,41.7496443,-87.58769921
id_014026,valid,1,2005,1,25,12,RESIDENCE,41.762287991,-87.664965274
id_014027,test,NA,2011,1,7,19,STREET,41.924755223,-87.703065069
id_014028,train,2,2007,5,25,17,CHA PARKING LOT/GROUNDS,41.653425905,-87.604873764
id_014029,train,1,2009,6,11,15,STREET,41.81249132,-87.603958286
id_014030,train,2,2004,1,26,24,SIDEWALK,41.883096319,-87.679740809
id_014031,valid,2,2002,2,11,14,STREET,41.950393716,-87.769964394
id_014032,train,3,2014,1,3,24,STREET,41.68953422,-87.623014316
id_014033,valid,3,2002,7,24,14,STREET,41.693393031,-87.638774667
id_014034,valid,1,2015,9,3,20,RESTAURANT,41.775870198,-87.742187184
id_014035,valid,3,2017,5,22,13,STREET,41.782655024,-87.664299154
id_014036,train,1,2001,3,7,10,STREET,41.90300463,-87.665707448
id_014037,test,NA,2012,1,8,1,STREET,41.933749064,-87.756509077
id_014038,test,NA,2011,10,24,15,RESIDENCE,41.746564748,-87.609952491
id_014039,valid,3,2007,2,7,20,APARTMENT,41.839871807,-87.655633628
id_014040,train,2,2003,9,13,20,STREET,41.801040034,-87.651407142
id_014041,test,NA,2015,6,6,18,STREET,41.808526552,-87.67255813
id_014042,test,NA,2004,9,5,22,DRIVEWAY - RESIDENTIAL,41.890440904,-87.653442988
id_014043,train,1,2004,9,30,12,CTA PLATFORM,41.838896637,-87.66577972
id_014044,valid,1,2011,4,8,1,STREET,41.803250275,-87.729575416
