obs_id,train_id,delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
id_012324,train,0,4,8,7,15,14,ABE,CLE,339,XE
id_012325,test,NA,5,29,2,18,14,TUS,DFW,813,AA
id_012326,valid,0,10,7,7,20,18,BWI,ATL,576,DL
id_012327,test,NA,2,20,2,20,19,MEM,STL,256,NW
id_012328,valid,1,7,25,3,18,16,CLT,LGA,544,US
id_012329,train,4,7,19,4,12,9,JFK,SFO,2586,AA
id_012330,valid,1,10,4,4,15,13,PHL,ORD,678,US
id_012331,train,5,1,15,1,13,11,IND,EWR,644,XE
id_012332,test,NA,5,9,3,9,9,CMH,MDW,284,WN
id_012333,train,0,1,8,1,14,13,JAC,DEN,406,UA
id_012334,valid,0,1,3,3,10,10,SLC,JAC,205,OO
id_012335,train,0,12,19,3,7,6,SJC,LAX,308,WN
id_012336,train,0,8,11,6,11,11,ITO,HNL,216,HA
id_012337,train,0,9,11,2,17,14,DFW,MCO,984,AA
id_012338,valid,1,1,29,1,5,22,SEA,DTW,1927,NW
id_012339,valid,0,6,27,3,15,13,LAS,SFO,414,UA
id_012340,test,NA,1,17,3,13,12,DCA,LGA,214,MQ
id_012341,train,0,8,12,7,16,14,SMF,PDX,479,WN
id_012342,train,1,1,15,1,9,8,JFK,BOS,187,B6
id_012343,train,2,5,8,2,20,17,BTR,ATL,449,EV
id_012344,test,NA,8,3,5,21,17,SEA,DEN,1024,AS
id_012345,test,NA,12,28,5,10,9,CLT,ILM,185,YV
id_012346,train,0,6,21,4,18,16,ORD,MSP,334,AA
id_012347,test,NA,6,13,3,9,7,ORD,IND,177,MQ
id_012348,test,NA,8,30,4,10,8,RDU,LGA,431,MQ
id_012349,train,0,5,24,4,9,8,SEA,JNU,909,AS
id_012350,train,0,2,20,2,17,15,ORD,SNA,1726,UA
id_012351,test,NA,11,27,2,21,21,SLC,LAS,368,DL
id_012352,test,NA,11,14,3,19,17,OKC,ORD,693,MQ
id_012353,train,9,11,16,5,11,10,SNA,SFO,372,OO
id_012354,train,15,3,23,5,14,13,PHX,PSP,261,YV
id_012355,valid,1,6,13,3,22,21,ATL,XNA,589,EV
id_012356,train,9,8,12,7,17,15,HSV,ATL,151,EV
id_012357,test,NA,9,13,4,0,22,ATL,MCO,403,DL
id_012358,train,0,11,24,6,12,8,SLC,DFW,988,OO
id_012359,valid,0,6,14,4,12,11,SFO,SMF,86,OO
id_012360,train,4,5,11,5,16,15,ATL,MKE,669,FL
id_012361,train,1,8,4,6,10,8,MGM,ATL,147,EV
id_012362,valid,1,8,31,5,20,17,LAX,SLC,590,OO
id_012363,train,0,3,24,6,10,9,JFK,BUF,301,B6
id_012364,train,0,3,17,6,14,12,ATL,FLL,581,DL
id_012365,valid,0,8,22,3,12,11,PHX,LAS,256,WN
id_012366,valid,0,9,7,5,11,9,DTW,SAV,706,9E
id_012367,train,0,4,24,2,18,16,CVG,PHL,507,OH
id_012368,train,1,10,18,4,13,12,LAS,BUR,223,WN
id_012369,test,NA,6,17,7,15,14,DTW,SYR,374,NW
id_012370,train,0,10,2,2,20,17,ORD,JFK,740,OH
id_012371,test,NA,4,9,1,15,12,CLE,TPA,927,CO
id_012372,train,0,7,28,6,22,21,IAH,BTR,253,XE
id_012373,train,0,12,28,5,21,19,SJU,MCO,1189,AA
id_012374,valid,4,6,26,2,18,15,DEN,MSP,680,UA
id_012375,train,4,7,7,6,17,16,TLH,ATL,223,EV
id_012376,valid,2,3,24,6,16,15,MDW,BNA,395,WN
id_012377,train,6,5,14,1,21,19,CMH,LGA,478,OH
id_012378,test,NA,3,13,2,18,10,LAX,TPA,2158,DL
id_012379,valid,0,11,12,1,22,19,BOS,CMH,640,MQ
id_012380,train,1,2,27,2,7,6,FAR,DEN,627,OO
id_012381,train,1,6,11,1,11,10,MSP,MDW,349,NW
id_012382,train,0,12,8,6,16,15,SAT,DFW,247,AA
id_012383,train,1,7,2,1,0,20,EWR,SJU,1608,CO
id_012384,train,0,3,12,1,13,12,DCA,LGA,214,MQ
id_012385,train,0,4,3,2,11,8,BWI,AUS,1342,WN
id_012386,train,1,8,10,5,16,15,ORD,RST,268,MQ
id_012387,valid,0,6,14,4,8,6,ONT,SLC,558,DL
id_012388,train,0,6,11,1,6,22,HNL,LAX,2556,HA
id_012389,test,NA,12,26,3,8,7,SDF,DFW,733,AA
id_012390,test,NA,11,23,5,14,13,BWI,PVD,328,WN
id_012391,test,NA,7,3,2,8,7,TUS,PHX,110,YV
id_012392,valid,0,10,11,4,21,19,RNO,LAX,390,XE
id_012393,valid,1,1,11,4,12,10,DEN,PDX,992,AS
id_012394,train,4,6,7,4,18,16,PNS,ATL,272,EV
id_012395,test,NA,12,14,5,15,12,DEN,DFW,641,AA
id_012396,train,2,7,15,7,21,19,PHL,ATL,665,OH
id_012397,valid,7,12,23,7,11,10,DCA,ORD,612,AA
id_012398,train,0,3,27,2,12,6,SLC,ATL,1589,DL
id_012399,valid,0,4,1,7,14,13,LGB,OAK,353,B6
id_012400,test,NA,7,27,5,19,18,LAS,RNO,345,WN
id_012401,test,NA,2,23,5,14,12,EKO,SLC,200,OO
id_012402,train,4,7,29,7,16,15,ATL,CRW,363,EV
id_012403,test,NA,7,15,7,7,6,BQK,ATL,238,EV
id_012404,train,0,11,21,3,12,9,TUS,DFW,813,AA
id_012405,test,NA,4,15,7,20,17,MCO,BUF,1011,FL
id_012406,valid,3,3,17,6,13,10,DTW,FLL,1127,NW
id_012407,train,2,8,18,6,20,18,ORD,MDT,594,UA
id_012408,test,NA,10,30,2,8,7,MSP,MKE,297,NW
id_012409,train,5,7,6,5,18,17,ATL,PHX,1587,US
id_012410,valid,1,10,9,2,18,16,CLT,PVD,683,US
id_012411,train,3,12,3,1,12,11,PIT,ORD,412,OO
id_012412,train,1,7,2,1,14,13,ATL,MKE,669,FL
id_012413,train,4,6,12,2,18,17,ATL,CLT,227,DL
id_012414,train,0,10,4,4,22,15,LAS,CAK,1846,FL
id_012415,train,4,6,24,7,16,15,CVG,MDT,429,OH
id_012416,valid,1,2,13,2,9,7,PIT,BOS,496,US
id_012417,train,4,10,15,1,15,14,DAL,HOU,239,WN
id_012418,test,NA,5,15,2,22,20,MIA,GSO,710,MQ
id_012419,train,0,9,29,6,16,10,LGB,ORD,1735,B6
id_012420,test,NA,7,31,2,21,19,DTW,PHL,453,NW
id_012421,train,1,6,1,5,15,14,MEM,BTR,319,NW
id_012422,test,NA,6,2,6,15,14,KOA,HNL,163,YV
id_012423,train,0,12,31,1,7,6,SAT,IAH,191,CO
id_012424,train,1,1,3,3,14,12,ATL,SLC,1589,DL
id_012425,train,7,3,2,5,19,17,RDU,AUS,1162,MQ
id_012426,train,0,5,14,1,20,18,LGA,DSM,1031,MQ
id_012427,train,5,2,26,1,12,8,DFW,FLL,1119,AA
id_012428,train,0,6,29,5,18,17,MLI,ORD,139,MQ
id_012429,train,0,1,1,1,19,12,SFO,ATL,2139,DL
id_012430,train,1,1,3,3,8,8,PHX,LAS,256,US
id_012431,train,0,2,14,3,8,7,CHA,IAH,686,XE
id_012432,test,NA,6,2,6,8,7,MSP,MDW,349,FL
id_012433,test,NA,2,2,5,19,15,FLL,BOS,1237,DL
id_012434,train,13,7,29,7,19,16,JFK,CLT,541,B6
id_012435,test,NA,4,7,6,21,21,SNA,LAX,36,OO
id_012436,valid,0,11,4,7,7,7,OGG,HNL,100,AQ
id_012437,train,0,8,22,3,21,19,STL,CLE,487,WN
id_012438,test,NA,1,1,1,16,10,SLC,BOS,2105,DL
id_012439,train,0,6,20,3,19,18,PHX,LAX,370,WN
id_012440,valid,1,2,15,4,10,7,OKC,ATL,761,DL
id_012441,train,0,9,28,5,17,16,SAV,CLT,213,YV
id_012442,valid,2,10,20,6,21,20,SLC,PSP,541,OO
id_012443,train,1,1,31,3,11,10,SJT,DFW,228,MQ
id_012444,valid,1,1,25,4,10,9,CVG,DTW,229,9E
id_012445,train,8,1,26,5,23,20,PHX,AUS,872,WN
id_012446,test,NA,6,25,1,0,20,ANC,SEA,1449,AS
id_012447,valid,5,3,31,6,22,19,ORD,ORF,717,OO
id_012448,train,0,10,10,3,17,14,ABQ,DFW,569,AA
id_012449,valid,7,8,23,4,22,18,JFK,PDX,2454,DL
id_012450,train,2,2,22,4,20,19,DTW,ORD,235,OO
id_012451,test,NA,8,26,7,14,13,LAS,SNA,226,WN
id_012452,valid,1,2,20,2,20,17,LAS,ELP,584,WN
id_012453,valid,0,6,4,1,12,11,RDU,DCA,227,MQ
id_012454,train,1,9,29,6,10,8,DTW,LAS,1750,NW
id_012455,train,2,10,6,6,16,14,ORD,DSM,299,YV
id_012456,valid,0,4,14,6,8,7,OKC,MCI,313,WN
id_012457,train,5,9,14,5,23,23,SEA,GEG,224,AS
id_012458,test,NA,12,2,7,14,13,SFO,PSP,421,OO
id_012459,test,NA,2,18,7,10,8,MSY,STL,604,AA
id_012460,train,0,6,12,2,12,11,DFW,STL,551,AA
id_012461,test,NA,2,19,1,14,13,LEX,ORD,323,MQ
id_012462,train,1,10,28,7,17,16,STL,MSP,449,9E
id_012463,train,2,1,12,5,17,15,ATL,FNT,644,EV
id_012464,valid,1,8,28,2,23,20,HOU,MDW,937,WN
id_012465,test,NA,6,13,3,18,15,DFW,IND,762,AA
id_012466,train,0,4,2,1,16,14,DTW,SHV,886,9E
id_012467,valid,0,10,4,4,23,22,ATL,SAV,215,DL
id_012468,train,0,10,19,5,17,16,MDW,BNA,395,WN
id_012469,valid,0,9,6,4,21,19,JAX,LGA,834,OH
id_012470,train,9,2,26,1,15,13,ORD,BUF,473,YV
id_012471,train,0,7,27,5,9,6,IAH,ATL,689,EV
id_012472,train,1,10,31,3,13,12,HNL,LIH,102,HA
id_012473,train,0,9,13,4,20,17,LGA,MSP,1020,NW
id_012474,train,1,10,29,1,12,10,ATL,PBI,545,FL
id_012475,train,0,11,27,2,20,19,DTW,CLE,95,9E
id_012476,train,1,5,25,5,18,17,DTW,SDF,306,NW
id_012477,train,0,9,30,7,21,21,SLC,PIH,150,OO
id_012478,train,1,1,13,6,7,6,RNO,SFO,192,UA
id_012479,train,1,2,16,5,14,13,ALB,BWI,288,WN
id_012480,valid,1,9,7,5,21,18,ORD,ALB,723,MQ
id_012481,train,9,3,28,3,15,10,LAS,ORD,1515,AA
id_012482,test,NA,2,18,7,11,9,MEM,MSP,700,NW
id_012483,train,9,6,7,4,20,18,ATL,GSO,306,EV
id_012484,valid,1,9,11,2,18,15,DEN,MSP,680,UA
id_012485,valid,0,4,6,5,23,21,IAD,GSP,383,YV
id_012486,train,1,12,15,6,15,10,LAS,TUL,1076,WN
id_012487,valid,1,3,28,3,16,13,MSP,DTW,528,NW
id_012488,valid,0,7,23,1,9,8,ATL,MDW,590,EV
id_012489,train,0,2,21,3,15,14,DEN,ASE,125,OO
id_012490,train,0,12,10,1,20,17,ORD,BOS,867,UA
id_012491,test,NA,6,27,3,8,6,JFK,CLT,541,YV
id_012492,train,2,9,12,3,15,8,PHX,DTW,1671,WN
id_012493,valid,0,5,15,2,23,21,CLT,SRQ,547,YV
id_012494,test,NA,12,1,6,8,7,BOI,SLC,291,DL
id_012495,valid,1,1,1,1,23,20,ISP,MCO,972,WN
id_012496,valid,2,2,2,5,12,10,ORD,SDF,286,MQ
id_012497,test,NA,12,21,5,13,12,DFW,IAH,224,AA
id_012498,train,0,9,3,1,13,11,MSP,FCA,1026,9E
id_012499,train,0,9,23,7,22,21,PHX,SNA,338,US
id_012500,train,0,12,30,7,15,13,RSW,MDW,1105,WN
id_012501,test,NA,5,12,6,8,6,RDU,BOS,612,MQ
id_012502,train,1,7,19,4,14,8,DEN,MCO,1545,UA
id_012503,test,NA,12,13,4,21,20,MIA,MCO,193,AA
id_012504,test,NA,4,12,4,14,11,JFK,SFO,2586,AA
id_012505,train,16,12,20,4,21,19,PHX,GJT,438,YV
id_012506,train,3,7,19,4,18,13,SJU,EWR,1608,CO
id_012507,train,0,5,7,1,18,17,IAD,EWR,213,XE
id_012508,valid,0,5,20,7,10,9,LAX,SBA,89,MQ
id_012509,valid,9,6,17,7,21,19,DFW,CID,685,MQ
id_012510,test,NA,1,6,6,17,16,HDN,DEN,142,OO
id_012511,train,8,7,9,1,20,17,ATL,ALB,852,EV
id_012512,train,0,7,19,4,13,6,LAX,IAD,2288,UA
id_012513,valid,5,7,19,4,10,10,FWA,ORD,157,MQ
id_012514,train,5,12,9,7,13,10,SMF,ABQ,866,XE
id_012515,train,3,12,7,5,19,16,FLL,LGA,1076,DL
id_012516,train,3,10,5,5,21,19,ORD,CVG,264,OH
id_012517,valid,0,1,10,3,10,9,BWI,ORD,622,MQ
id_012518,train,1,11,24,6,17,15,BTR,ATL,449,EV
id_012519,train,3,3,1,4,10,9,MSP,ORD,334,UA
id_012520,train,0,5,29,2,17,16,DFW,SJT,228,MQ
id_012521,valid,0,3,26,1,11,9,LGA,CLT,544,US
id_012522,train,0,7,28,6,12,11,MSP,BZN,874,NW
id_012523,test,NA,6,12,2,14,12,HSV,ATL,151,EV
id_012524,train,5,7,18,3,17,16,ATL,TUL,674,EV
id_012525,train,0,4,18,3,22,18,JFK,SFO,2586,DL
id_012526,train,1,3,27,2,8,23,PDX,JFK,2454,B6
id_012527,test,NA,5,23,3,14,13,SYR,ORD,607,MQ
id_012528,test,NA,6,13,3,11,8,MEM,CLE,622,9E
id_012529,train,4,2,14,3,19,17,LAN,CVG,258,OH
id_012530,train,1,12,17,1,8,7,PIT,BWI,210,WN
id_012531,train,2,11,30,5,11,10,SBA,LAX,89,OO
id_012532,train,0,7,4,3,15,12,SRQ,JFK,1041,B6
id_012533,train,4,9,30,7,18,16,MCI,DFW,460,AA
id_012534,train,0,4,19,4,22,20,ATL,DAB,366,DL
id_012535,train,1,2,1,4,7,7,TYS,MEM,342,9E
id_012536,test,NA,2,14,3,9,7,DFW,SNA,1205,AA
id_012537,train,0,3,21,3,16,15,ATL,AGS,143,EV
id_012538,valid,0,10,25,4,9,7,PHX,BUR,369,WN
id_012539,test,NA,1,4,4,9,8,LAS,LAX,236,WN
id_012540,valid,9,11,26,1,15,14,JFK,PHL,94,OH
id_012541,train,0,3,2,5,13,10,MDW,PHL,668,WN
id_012542,test,NA,4,28,6,8,22,HNL,SLC,2994,DL
id_012543,train,0,3,8,4,12,10,RDU,BDL,532,MQ
id_012544,train,0,7,23,1,21,18,ORD,CLT,599,YV
id_012545,test,NA,12,22,6,18,17,SFO,LAX,337,XE
id_012546,train,0,11,6,2,11,10,LAX,SNA,36,OO
id_012547,train,0,12,27,4,15,14,BUF,JFK,301,B6
id_012548,test,NA,7,21,6,15,9,LAS,ORD,1515,AA
id_012549,train,1,11,29,4,9,7,DCA,DEN,1476,F9
id_012550,valid,1,1,3,3,12,10,DTW,TPA,983,NW
id_012551,valid,0,10,27,6,17,16,RNO,SJC,188,WN
id_012552,train,1,3,26,1,8,7,ORD,PHX,1440,US
id_012553,train,0,5,23,3,10,9,BOI,LAS,520,WN
id_012554,train,9,12,9,7,20,18,ORD,MQT,303,MQ
id_012555,test,NA,1,15,1,21,18,ORD,LGA,733,UA
id_012556,valid,5,5,11,5,13,11,BUF,JFK,301,OH
id_012557,valid,0,4,8,7,16,14,STL,LAX,1593,WN
id_012558,train,0,6,9,6,12,7,SEA,MSP,1399,NW
id_012559,train,1,1,26,5,12,11,GRB,ORD,174,OO
id_012560,test,NA,11,30,5,13,12,RDU,ATL,356,DL
id_012561,train,1,8,26,7,16,13,LAS,PDX,762,AS
id_012562,test,NA,9,14,5,20,17,MEM,DTW,610,NW
id_012563,valid,1,5,31,4,16,13,ORD,CLT,599,UA
id_012564,valid,3,12,10,1,21,18,BOS,CLT,728,B6
id_012565,train,1,6,25,1,11,6,LAX,DFW,1235,AA
id_012566,train,0,4,15,7,5,23,LAS,DTW,1750,US
id_012567,train,0,3,6,2,21,19,SMF,BUR,358,WN
id_012568,test,NA,3,3,6,20,18,ORD,TVC,224,OO
id_012569,test,NA,1,2,2,12,11,SLC,BLI,757,OO
id_012570,valid,5,8,9,4,21,18,JFK,LAX,2475,UA
id_012571,train,0,12,20,4,20,15,ONT,DFW,1189,AA
id_012572,train,4,6,28,4,21,19,CLT,ABE,481,US
id_012573,train,2,7,31,2,19,18,ATL,PHX,1587,FL
id_012574,train,0,12,14,5,11,6,SEA,ORD,1721,AA
id_012575,train,0,3,4,7,12,9,CLE,FLL,1062,CO
id_012576,train,1,3,13,2,11,10,DCA,PIT,205,US
id_012577,train,10,10,9,2,22,19,HPN,PBI,1057,B6
id_012578,train,0,1,18,4,8,7,SAT,DFW,247,AA
id_012579,train,1,11,23,5,19,16,ORD,BTV,763,UA
id_012580,valid,0,9,10,1,16,13,DEN,MDW,895,F9
id_012581,train,0,2,19,1,11,10,PDX,SEA,129,OO
id_012582,valid,0,11,7,3,17,16,MRY,SAN,376,XE
id_012583,valid,3,2,24,6,20,16,SAT,DTW,1215,NW
id_012584,train,0,11,14,3,19,17,MCO,PHL,861,US
id_012585,train,6,7,9,1,22,20,DEN,MSP,680,UA
id_012586,train,3,8,22,3,15,11,LAS,MAF,796,WN
id_012587,test,NA,12,20,4,17,15,CVG,BDL,661,DL
id_012588,valid,16,6,1,5,18,15,ORD,LGA,733,UA
id_012589,test,NA,10,18,4,12,10,LGA,CAE,617,EV
id_012590,train,3,3,23,5,19,18,TYS,ORD,475,MQ
id_012591,valid,3,11,19,1,17,15,ATL,OKC,761,EV
id_012592,valid,0,9,28,5,20,18,BNA,ATL,214,EV
id_012593,train,0,4,22,7,17,16,MCI,DEN,533,F9
id_012594,valid,8,12,13,4,16,13,FLL,PHL,992,FL
id_012595,train,9,1,18,4,16,15,RIC,ATL,481,DL
id_012596,test,NA,9,22,6,15,14,ATL,BQK,238,EV
id_012597,train,0,11,25,7,10,7,ORD,JFK,740,OH
id_012598,valid,2,1,16,2,13,11,SEA,JNU,909,AS
id_012599,train,0,9,12,3,15,13,LAS,SLC,368,OO
id_012600,train,2,12,7,5,20,19,SNA,LAS,226,WN
id_012601,test,NA,7,11,3,14,13,PHX,YUM,160,YV
id_012602,train,2,6,1,5,21,20,OAK,LAX,337,WN
id_012603,train,1,9,11,2,22,19,DEN,STL,770,UA
id_012604,train,6,8,26,7,15,14,MSP,DEN,680,UA
id_012605,test,NA,9,15,6,18,17,LAS,LAX,236,XE
id_012606,valid,1,4,25,3,20,19,DTW,DCA,405,NW
id_012607,train,2,3,23,5,10,8,SAN,PHX,304,WN
id_012608,test,NA,12,12,3,12,11,IND,DFW,762,AA
id_012609,valid,9,8,27,1,0,19,LAX,DFW,1235,AA
id_012610,valid,5,11,14,3,19,17,SGF,ORD,438,OO
id_012611,test,NA,11,18,7,14,8,LAS,ORD,1515,UA
id_012612,train,9,3,15,4,21,20,PHL,CMH,405,US
id_012613,test,NA,8,9,4,13,11,EWR,MSP,1008,XE
id_012614,test,NA,10,14,7,19,17,MCI,BNA,491,WN
id_012615,train,1,12,5,3,23,20,JFK,HOU,1428,B6
id_012616,valid,1,10,3,3,11,9,RDU,PHL,336,US
id_012617,valid,1,11,10,6,15,13,DTW,ORF,529,NW
id_012618,test,NA,8,20,1,13,9,MDW,FLL,1166,WN
id_012619,train,1,7,31,2,22,21,DCA,BUF,296,US
id_012620,train,3,4,24,2,17,16,HOU,TUL,453,WN
id_012621,valid,1,1,7,7,23,22,ATL,TUL,674,EV
id_012622,test,NA,12,19,3,21,17,DFW,PHL,1302,AA
id_012623,train,1,1,5,5,14,12,DTW,LAX,1979,NW
id_012624,test,NA,1,3,3,18,17,PHL,RDU,336,US
id_012625,train,0,8,30,4,20,19,SBN,DTW,157,9E
id_012626,valid,5,12,17,1,23,22,IAD,CHS,441,YV
id_012627,train,6,6,7,4,14,12,OKC,ORD,693,MQ
id_012628,train,0,8,16,4,12,11,PHX,LAS,256,WN
id_012629,valid,1,8,1,3,12,11,LAX,OAK,337,OO
id_012630,train,1,9,27,4,21,19,CLE,CLT,430,US
id_012631,valid,1,11,26,1,15,13,DTW,PVD,614,NW
id_012632,valid,2,2,20,2,15,13,CVG,AUS,958,OH
id_012633,test,NA,2,17,6,15,13,MRY,SLC,607,OO
id_012634,test,NA,3,30,5,12,9,LAX,SLC,590,DL
id_012635,test,NA,8,2,4,23,19,DEN,GRR,1014,OO
id_012636,train,0,9,8,6,14,13,PHX,LGB,355,YV
id_012637,train,1,11,1,4,17,16,MKE,MSP,297,OO
id_012638,train,0,6,1,5,10,6,SAT,CVG,1024,OH
id_012639,train,0,5,29,2,11,10,OGG,HNL,100,HA
id_012640,train,0,5,7,1,8,7,PDX,SEA,129,OO
id_012641,test,NA,11,27,2,11,7,JFK,SFO,2586,UA
id_012642,test,NA,8,29,3,19,18,ELP,ABQ,223,WN
id_012643,valid,1,1,16,2,14,12,PHX,ASE,491,YV
id_012644,valid,4,12,27,4,9,8,SGF,ORD,438,MQ
id_012645,valid,0,4,17,2,19,13,DEN,PHL,1557,US
id_012646,train,0,3,8,4,19,18,ALB,BWI,288,WN
id_012647,test,NA,11,26,1,21,20,ATL,TYS,152,DL
id_012648,test,NA,8,6,1,9,8,SLC,BOI,291,OO
id_012649,train,0,3,13,2,6,22,SEA,EWR,2401,CO
id_012650,valid,1,3,28,3,21,19,LAX,PDX,834,UA
id_012651,train,1,8,4,6,10,9,DTW,PDX,1953,NW
id_012652,train,6,7,15,7,19,17,IND,DCA,499,9E
id_012653,valid,1,12,17,1,14,13,SMF,ONT,389,WN
id_012654,train,0,4,12,4,12,10,CLT,CVG,335,OH
id_012655,train,1,1,8,1,15,11,DFW,CLT,936,US
id_012656,train,0,12,27,4,18,16,CVG,MCO,756,DL
id_012657,train,0,8,19,7,19,18,STL,SGF,195,MQ
id_012658,valid,0,8,29,3,13,11,ATL,EWR,745,FL
id_012659,train,1,1,29,1,9,8,ORD,FSD,462,YV
id_012660,valid,4,6,30,6,14,13,RIC,BOS,474,B6
id_012661,test,NA,1,23,2,14,13,TWF,SLC,175,OO
id_012662,train,0,10,5,5,12,9,EWR,PBI,1024,CO
id_012663,train,2,3,3,6,16,13,FLL,EWR,1065,CO
id_012664,train,3,7,2,1,17,16,MHT,BWI,377,WN
id_012665,train,0,3,18,7,10,10,DTW,ORD,235,OO
id_012666,train,0,7,16,1,22,20,RDU,ATL,356,FL
id_012667,train,1,5,30,3,11,10,DTW,BWI,408,NW
id_012668,train,0,8,21,2,13,12,LGA,DCA,214,DL
id_012669,train,0,4,19,4,13,12,DTW,LAX,1979,NW
id_012670,train,0,10,20,6,14,12,IAD,SAN,2253,UA
id_012671,valid,1,10,26,5,8,7,ORD,BNA,409,MQ
id_012672,train,0,5,19,6,7,6,CMH,BWI,336,WN
id_012673,train,11,8,16,4,20,19,MEM,BTR,319,9E
id_012674,train,0,9,26,3,8,6,ISP,ATL,795,EV
id_012675,train,0,10,20,6,10,9,DEN,LAS,629,F9
id_012676,test,NA,4,17,2,18,17,COS,PHX,551,YV
id_012677,test,NA,3,8,4,18,16,JFK,CLT,541,YV
id_012678,train,1,4,11,3,23,22,DFW,LAS,1055,AA
id_012679,train,0,9,13,4,20,16,PHX,SAT,843,WN
id_012680,valid,2,3,15,4,15,13,MCO,ORD,1005,AA
id_012681,test,NA,10,15,1,7,6,OKC,HOU,419,WN
id_012682,train,2,8,4,6,13,11,DEN,BOI,649,OO
id_012683,test,NA,6,25,1,23,20,MDW,TPA,997,WN
id_012684,test,NA,9,11,2,21,18,ATL,SEA,2182,DL
id_012685,train,0,12,3,1,22,21,STL,MDW,251,WN
id_012686,train,0,12,20,4,8,7,RIC,PHL,198,US
id_012687,train,7,6,21,4,22,21,MSP,FAR,223,NW
id_012688,test,NA,2,7,3,11,10,ORD,DSM,299,OO
id_012689,valid,0,10,18,4,14,12,RSW,IAH,861,XE
id_012690,valid,0,3,1,4,21,18,TPA,JFK,1005,DL
id_012691,valid,8,4,23,1,13,12,IAD,EWR,213,YV
id_012692,train,0,9,9,7,14,13,ATL,SRQ,445,EV
id_012693,train,0,9,23,7,19,16,MIA,PHL,1013,US
id_012694,valid,6,6,16,6,22,18,JFK,LAX,2475,DL
id_012695,train,0,4,22,7,13,12,JFK,BUF,301,B6
id_012696,test,NA,7,14,6,13,13,SMF,SFO,86,OO
id_012697,test,NA,7,24,2,19,19,DFW,OKC,175,AA
id_012698,train,0,8,18,6,20,19,CVG,RDU,390,OH
id_012699,train,0,2,10,6,23,21,CLT,MDT,413,US
id_012700,train,2,7,4,3,16,16,CVG,ORD,264,OO
id_012701,test,NA,12,28,5,7,6,MDW,MCI,405,WN
id_012702,valid,1,12,6,4,23,21,JFK,CLT,541,B6
id_012703,train,5,2,6,2,21,20,CVG,OMA,614,EV
id_012704,test,NA,2,17,6,19,17,DCA,JFK,213,MQ
id_012705,train,1,10,20,6,13,10,SNA,DEN,846,F9
id_012706,valid,9,1,12,5,22,19,DFW,DCA,1192,AA
id_012707,valid,0,12,12,3,13,8,DEN,MCO,1545,UA
id_012708,train,0,7,30,1,13,11,BUF,CLT,546,US
id_012709,valid,0,10,25,4,9,8,DEN,PHX,602,UA
id_012710,valid,1,11,26,1,15,14,BDL,CLE,475,XE
id_012711,train,1,4,12,4,9,6,SMF,DEN,910,F9
id_012712,train,3,7,10,2,20,18,ATL,CHS,259,DL
id_012713,train,0,6,20,3,21,19,ATL,EYW,646,EV
id_012714,train,4,6,1,5,18,17,LAN,CVG,258,EV
id_012715,test,NA,3,23,5,19,16,JFK,TPA,1005,B6
id_012716,train,2,9,21,5,15,11,SLC,STL,1156,WN
id_012717,train,0,5,29,2,16,15,PIT,CLT,366,US
id_012718,valid,5,6,18,1,22,17,DFW,LGA,1389,AA
id_012719,train,1,2,2,5,16,12,BOS,RSW,1249,FL
id_012720,train,1,6,5,2,20,19,LAX,SAN,109,OO
id_012721,train,1,6,22,5,15,14,DEN,COS,72,OO
id_012722,train,0,4,29,7,23,22,JFK,DCA,213,MQ
id_012723,train,0,3,4,7,14,13,PHL,PVD,238,US
id_012724,valid,0,2,13,2,18,17,IAH,ELP,667,CO
id_012725,train,0,3,5,1,23,19,DEN,DAY,1084,F9
id_012726,train,0,2,23,5,17,16,MSP,ORD,334,NW
id_012727,train,0,12,6,4,15,13,DAL,MCI,461,MQ
id_012728,train,1,4,18,3,23,21,LGA,CAE,617,EV
id_012729,test,NA,8,16,4,19,17,BHM,ORD,584,MQ
id_012730,test,NA,9,21,5,20,15,SFO,DFW,1464,AA
id_012731,valid,0,8,13,1,13,12,MCO,ATL,403,DL
id_012732,test,NA,10,18,4,16,14,ORD,DCA,612,UA
id_012733,test,NA,4,27,5,9,6,MSP,DFW,852,AA
id_012734,train,2,12,26,3,11,9,ORF,MCO,655,WN
id_012735,train,1,1,10,3,11,9,CLT,EWR,529,US
id_012736,train,1,5,5,6,14,11,PHL,LAS,2176,WN
id_012737,train,0,4,6,5,21,20,PHL,DCA,119,US
id_012738,train,0,5,13,7,17,16,LAS,SMF,397,US
id_012739,valid,0,6,20,3,23,22,DTW,LAN,74,NW
id_012740,test,NA,8,8,3,13,11,CLT,FLL,631,US
id_012741,train,2,3,5,1,9,7,FLL,DCA,899,US
id_012742,valid,1,4,5,4,15,11,AUS,CLE,1174,XE
id_012743,train,0,3,3,6,15,7,OAK,JFK,2576,B6
id_012744,train,1,9,21,5,19,18,PHL,PVD,238,US
id_012745,train,0,11,15,4,11,10,ATL,GRR,640,EV
id_012746,valid,0,6,28,4,14,7,LAS,CLE,1825,CO
id_012747,train,0,7,12,4,22,19,MSP,MDT,898,9E
id_012748,valid,1,6,14,4,20,19,ATL,MCN,79,EV
id_012749,valid,5,6,12,2,18,13,SAN,DFW,1171,AA
id_012750,train,7,12,23,7,22,20,ONT,SJC,333,WN
