obs_id,train_id,crime_type,year,month,day,hour,location,latitude,longitude
id_028276,valid,3,2006,4,12,2,STREET,41.880553047,-87.740543983
id_028277,valid,2,2002,4,18,24,STREET,41.802608812,-87.673326793
id_028278,train,3,2017,1,31,20,HOTEL/MOTEL,41.995376421,-87.7154944
id_028279,train,1,2005,1,29,16,STREET,41.794325001,-87.624693192
id_028280,test,NA,2006,3,4,21,SIDEWALK,41.748727917,-87.602683316
id_028281,train,3,2012,11,8,1,STREET,41.890051565,-87.62891376
id_028282,train,2,2008,10,4,11,STREET,41.886813086,-87.726956699
id_028283,train,5,2001,6,3,6,STREET,41.781986006,-87.622361526
id_028284,test,NA,2009,8,23,20,SIDEWALK,41.721489688,-87.641091258
id_028285,train,1,2005,12,3,21,STREET,41.752806007,-87.701261144
id_028286,train,1,2011,3,8,16,RESIDENCE,41.693652844,-87.643637956
id_028287,test,NA,2008,8,20,21,STREET,41.880171918,-87.740606259
id_028288,test,NA,2008,7,15,17,CONVENIENCE STORE,41.84809924,-87.626962834
id_028289,valid,1,2010,6,19,23,SMALL RETAIL STORE,41.932305154,-87.648996407
id_028290,train,2,2012,2,17,22,STREET,41.77844746,-87.646990367
id_028291,train,5,2001,4,11,21,RESIDENCE,41.759197086,-87.588526922
id_028292,train,5,2013,9,5,14,RESTAURANT,41.893746898,-87.620278643
id_028293,train,5,2015,10,15,9,STREET,41.753418465,-87.660274657
id_028294,test,NA,2001,8,23,24,SMALL RETAIL STORE,41.779598725,-87.644932268
id_028295,test,NA,2013,7,15,19,CTA BUS,41.780400063,-87.606613562
id_028296,train,4,2009,10,10,18,SIDEWALK,41.776964275,-87.683583862
id_028297,valid,1,2009,1,22,11,APARTMENT,41.7623881,-87.56100347
id_028298,valid,5,2004,5,31,23,STREET,41.926976733,-87.709356477
id_028299,train,1,2006,2,23,15,STREET,41.984986097,-87.690363002
id_028300,train,3,2009,5,28,20,STREET,41.739392917,-87.643716678
id_028301,test,NA,2004,9,21,21,STREET,41.804684435,-87.645423029
id_028302,train,4,2008,8,27,9,STREET,41.717719208,-87.633875659
id_028303,test,NA,2006,9,10,13,VEHICLE NON-COMMERCIAL,41.919113512,-87.759679574
id_028304,train,1,2009,9,15,17,STREET,41.701846131,-87.537702531
id_028305,train,4,2015,5,15,15,STREET,41.889688908,-87.763362147
id_028306,train,1,2014,12,22,4,CTA GARAGE / OTHER PROPERTY,41.968405527,-87.712783941
id_028307,train,2,2001,8,14,18,CHA HALLWAY/STAIRWELL/ELEVATOR,41.880330289,-87.688508608
id_028308,train,4,2012,10,1,22,STREET,41.884837058,-87.714577476
id_028309,test,NA,2001,9,22,1,STREET,41.848636656,-87.625551202
id_028310,train,5,2009,2,9,24,HOTEL/MOTEL,41.886815464,-87.628361716
id_028311,test,NA,2013,7,9,5,STREET,41.802368004,-87.687937513
id_028312,train,3,2005,6,8,10,STREET,41.909846709,-87.729270003
id_028313,test,NA,2013,8,17,2,SIDEWALK,41.951561921,-87.74839689
id_028314,valid,4,2012,1,15,24,SIDEWALK,41.731461498,-87.549899655
id_028315,train,1,2003,5,3,14,VEHICLE NON-COMMERCIAL,41.821247168,-87.692576013
id_028316,test,NA,2006,11,15,19,STREET,41.774792544,-87.615193152
id_028317,train,4,2007,4,20,15,SMALL RETAIL STORE,41.886039903,-87.624521539
id_028318,train,4,2017,7,20,1,CTA TRAIN,41.874060099,-87.705924314
id_028319,train,1,2013,6,1,18,PARK PROPERTY,41.873578134,-87.764614167
id_028320,train,2,2008,8,24,1,SIDEWALK,41.686568379,-87.632529085
id_028321,train,1,2001,1,28,15,RESTAURANT,41.967164517,-87.654948035
id_028322,train,5,2004,8,2,24,PARKING LOT/GARAGE(NON.RESID.),41.869353519,-87.66079649
id_028323,valid,4,2008,3,3,18,RESIDENCE-GARAGE,41.805188414,-87.750427088
id_028324,train,5,2010,6,13,19,STREET,41.904349384,-87.670457941
id_028325,train,4,2008,4,9,20,SIDEWALK,41.783875853,-87.670387675
id_028326,test,NA,2012,6,26,19,VEHICLE NON-COMMERCIAL,41.931377764,-87.661100842
id_028327,valid,5,2006,6,5,12,SIDEWALK,41.93176938,-87.806529799
id_028328,train,5,2007,9,21,13,PARKING LOT/GARAGE(NON.RESID.),42.019363602,-87.69794372
id_028329,test,NA,2010,12,17,20,STREET,41.880573836,-87.73872609
id_028330,train,2,2004,11,28,19,SIDEWALK,41.871073493,-87.694813958
id_028331,train,1,2005,9,9,12,STREET,42.004044032,-87.668125318
id_028332,train,3,2001,6,22,14,STREET,41.905258233,-87.746178468
id_028333,valid,2,2013,2,1,18,ALLEY,41.701079946,-87.62085126
id_028334,train,4,2001,7,20,1,CTA PLATFORM,41.778981782,-87.664062362
id_028335,train,5,2004,8,18,10,RESIDENTIAL YARD (FRONT/BACK),41.762654257,-87.633380524
id_028336,train,3,2001,11,20,9,STREET,41.751725502,-87.55840839
id_028337,train,5,2002,8,12,23,PARKING LOT/GARAGE(NON.RESID.),41.997723659,-87.690186971
id_028338,test,NA,2010,7,2,4,VEHICLE NON-COMMERCIAL,41.891822718,-87.762013635
id_028339,test,NA,2002,2,7,22,SIDEWALK,41.746641335,-87.603835632
id_028340,test,NA,2004,5,9,24,RESIDENCE,41.726136127,-87.573805107
id_028341,valid,2,2012,2,6,24,ALLEY,41.902241355,-87.756274803
id_028342,train,4,2008,6,30,18,SIDEWALK,41.904566143,-87.722402587
id_028343,valid,4,2006,11,3,13,ALLEY,41.677967315,-87.627991782
id_028344,valid,4,2015,4,22,5,SIDEWALK,41.75037183,-87.636716905
id_028345,train,1,2013,10,3,22,STREET,41.920022605,-87.6787505
id_028346,test,NA,2001,12,11,20,CHA APARTMENT,41.65449103,-87.60492397
id_028347,test,NA,2001,10,17,1,CTA PLATFORM,41.800136399,-87.723509219
id_028348,train,5,2001,8,6,10,RESIDENCE,41.774122572,-87.693118586
id_028349,train,5,2001,10,8,8,PARKING LOT/GARAGE(NON.RESID.),41.844300922,-87.712406509
id_028350,train,5,2006,6,14,17,CTA TRAIN,41.878343664,-87.619866061
id_028351,train,4,2008,7,1,22,SIDEWALK,41.898032309,-87.718839495
id_028352,valid,5,2002,10,26,24,STREET,41.75310656,-87.565047114
id_028353,train,3,2002,1,11,10,STREET,41.909633958,-87.74538157
id_028354,train,5,2005,7,28,23,STREET,41.909084961,-87.73262765
id_028355,train,5,2001,10,7,18,STREET,41.955968683,-87.672923267
id_028356,test,NA,2001,10,12,1,RESIDENCE,41.945594222,-87.78300815
id_028357,train,3,2002,2,5,9,STREET,41.786291714,-87.664386014
id_028358,train,5,2004,6,15,18,SMALL RETAIL STORE,41.905676323,-87.695428078
id_028359,train,2,2005,2,7,22,STREET,41.800036144,-87.707420762
id_028360,train,5,2002,8,29,10,SMALL RETAIL STORE,41.76393165,-87.702801419
id_028361,train,1,2011,5,12,2,RESIDENCE,41.898446133,-87.674680665
id_028362,valid,2,2007,1,6,16,STREET,41.779361301,-87.67083014
id_028363,train,4,2010,3,8,1,STREET,41.750353133,-87.608843537
id_028364,valid,5,2009,1,22,16,SIDEWALK,41.877080518,-87.726160106
id_028365,valid,4,2001,6,21,19,STREET,41.746587884,-87.665919666
id_028366,test,NA,2003,11,16,18,RESTAURANT,41.756060363,-87.65452964
id_028367,train,3,2005,1,8,11,SIDEWALK,41.694393194,-87.624147184
id_028368,test,NA,2001,11,6,18,SIDEWALK,41.964386707,-87.651591056
id_028369,train,3,2002,8,11,7,STREET,41.905778334,-87.726398891
id_028370,train,4,2004,1,18,3,ALLEY,41.771928861,-87.686567414
id_028371,test,NA,2003,4,26,13,STREET,41.863124622,-87.659018869
id_028372,test,NA,2001,2,20,22,STREET,41.889902774,-87.631504612
id_028373,train,4,2001,10,14,16,ALLEY,41.792654131,-87.663172063
id_028374,valid,3,2016,5,4,19,STREET,41.86866942,-87.74301085
id_028375,test,NA,2007,8,6,13,SMALL RETAIL STORE,41.881388986,-87.630867027
id_028376,train,2,2006,9,15,11,VEHICLE NON-COMMERCIAL,41.879956851,-87.700307097
id_028377,test,NA,2001,9,22,11,STREET,41.918949382,-87.720990425
id_028378,train,1,2007,3,16,12,STREET,41.968890073,-87.667983736
id_028379,train,1,2009,2,5,6,RESIDENCE,41.760670836,-87.578445062
id_028380,train,4,2013,7,5,7,STREET,41.733747903,-87.615493006
id_028381,train,5,2008,12,31,13,STREET,41.776617701,-87.671426635
id_028382,test,NA,2009,9,19,12,STREET,41.95208984,-87.647891491
id_028383,test,NA,2001,2,10,20,STREET,41.859572264,-87.715371734
id_028384,train,4,2010,10,9,15,PARK PROPERTY,41.798040059,-87.613983806
id_028385,train,5,2007,12,5,16,SMALL RETAIL STORE,41.953846344,-87.713586929
id_028386,train,5,2015,11,7,17,STREET,41.788780637,-87.60610456
id_028387,train,2,2015,7,15,23,VEHICLE NON-COMMERCIAL,41.767414241,-87.589487591
id_028388,valid,5,2013,11,9,11,STREET,41.927302987,-87.693838295
id_028389,test,NA,2005,8,29,5,STREET,41.787803186,-87.686316211
id_028390,test,NA,2003,8,5,24,VEHICLE-COMMERCIAL,41.884743572,-87.683249484
id_028391,train,4,2016,4,4,2,SIDEWALK,41.963433489,-87.708316987
id_028392,train,5,2014,1,5,24,OTHER,41.828762287000004,-87.614436164
id_028393,train,4,2009,6,12,11,BANK,41.935447231,-87.80665757
id_028394,train,4,2009,8,23,14,SIDEWALK,41.690852059,-87.535282441
id_028395,valid,4,2008,12,1,16,SIDEWALK,41.910110651,-87.707331169
id_028396,test,NA,2002,6,8,7,STREET,41.880849458,-87.755082917
id_028397,valid,2,2007,7,31,14,OTHER RAILROAD PROP / TRAIN DEPOT,41.878931004,-87.639585621
id_028398,train,4,2002,6,16,24,STREET,41.841350479,-87.626860911
id_028399,test,NA,2001,10,30,19,STREET,41.757153726,-87.558409062
id_028400,train,2,2013,3,1,13,SIDEWALK,41.70302412,-87.624594326
id_028401,train,5,2003,8,29,10,RESIDENCE,41.85799986,-87.710302774
id_028402,valid,5,2009,9,29,15,SIDEWALK,41.959421207,-87.786793797
id_028403,test,NA,2002,6,25,21,STREET,41.972013219,-87.654896586
id_028404,valid,3,2001,11,14,6,STREET,41.910685884,-87.671421062
id_028405,train,2,2010,5,4,10,APARTMENT,41.746959721,-87.603843021
id_028406,test,NA,2005,1,4,20,STREET,41.916375298,-87.724086642
id_028407,train,1,2001,10,7,14,RESIDENCE,41.757941109,-87.571091859
id_028408,train,3,2008,12,7,19,STREET,41.761109412,-87.644308897
id_028409,valid,2,2012,10,19,13,SIDEWALK,41.896229142,-87.712678764
id_028410,train,2,2004,3,22,17,STREET,41.83955442,-87.626201759
id_028411,test,NA,2007,5,10,4,STREET,41.807181198,-87.741921436
id_028412,valid,3,2003,9,20,22,STREET,42.007022347,-87.673506661
id_028413,train,2,2009,5,28,19,STREET,41.848288986,-87.732653554
id_028414,valid,4,2004,12,6,11,ALLEY,41.88010412,-87.773582323
id_028415,train,2,2007,1,29,19,SIDEWALK,41.909264781,-87.774775108
id_028416,valid,5,2010,10,31,11,GROCERY FOOD STORE,41.802065071,-87.618684697
id_028417,train,1,2001,2,24,8,TAVERN/LIQUOR STORE,41.87503006,-87.625865913
id_028418,train,5,2002,8,12,9,PARKING LOT/GARAGE(NON.RESID.),41.932991634,-87.713836636
id_028419,test,NA,2008,9,8,3,GAS STATION,41.947317986,-87.649787936
id_028420,train,2,2007,8,10,22,ALLEY,41.682950034,-87.639095654
id_028421,valid,4,2013,7,18,24,SIDEWALK,41.806669238,-87.703934054
id_028422,train,1,2010,5,16,21,APARTMENT,41.782888224,-87.685353661
id_028423,train,1,2011,10,29,14,VEHICLE NON-COMMERCIAL,41.69773606,-87.630445188
id_028424,valid,2,2003,9,23,17,SIDEWALK,41.852732872,-87.711176088
id_028425,train,2,2003,11,6,18,CHA HALLWAY/STAIRWELL/ELEVATOR,41.843922218,-87.6269207
id_028426,train,1,2014,7,31,9,OTHER,41.850651807,-87.712528613
id_028427,train,4,2009,11,25,19,SIDEWALK,41.799418741,-87.600259366
id_028428,valid,3,2011,8,10,22,STREET,41.694415246,-87.621499674
id_028429,train,1,2006,4,2,16,STREET,41.807887363,-87.722683782
id_028430,valid,1,2010,2,5,12,RESIDENCE-GARAGE,41.904100855,-87.678318056
id_028431,train,1,2001,12,17,8,PARKING LOT/GARAGE(NON.RESID.),41.885843541,-87.635474854
id_028432,train,2,2008,1,9,21,STREET,41.888914344,-87.758818678
id_028433,test,NA,2001,4,20,20,STREET,41.724969338,-87.66234833
id_028434,train,2,2007,7,31,19,SIDEWALK,41.776799315,-87.695775618
id_028435,valid,2,2001,10,15,21,STREET,41.881582501,-87.763382784
id_028436,train,1,2008,3,1,14,PARKING LOT/GARAGE(NON.RESID.),41.859648753,-87.646699075
id_028437,train,1,2005,9,29,19,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,42.011936331,-87.705649277
id_028438,train,1,2008,9,9,17,RESIDENCE,41.914443334,-87.717906872
id_028439,valid,3,2001,6,16,13,STREET,41.703569117,-87.613814668
id_028440,valid,1,2002,8,20,15,RESIDENCE-GARAGE,41.934191031,-87.75272699
id_028441,train,2,2011,4,8,19,APARTMENT,41.83881735,-87.653200715
id_028442,test,NA,2016,6,24,20,STREET,41.859849586,-87.726205667
id_028443,train,1,2008,8,16,3,STREET,42.008004756,-87.809794138
id_028444,train,1,2007,12,26,12,RESIDENCE,41.965144087,-87.758384353
id_028445,train,5,2008,12,10,11,APARTMENT,41.74009406,-87.639381874
id_028446,train,5,2001,3,23,14,STREET,41.899758645,-87.661079949
id_028447,valid,1,2003,8,3,10,OTHER,41.882210207,-87.767119197
id_028448,train,5,2004,12,18,13,SMALL RETAIL STORE,41.927082839,-87.704159294
id_028449,train,3,2001,12,1,7,STREET,41.917384275,-87.717231952
id_028450,train,2,2006,11,9,13,RESIDENCE,41.794498988,-87.699560815
id_028451,valid,2,2003,3,20,13,PARK PROPERTY,41.886560206,-87.716062887
id_028452,train,3,2007,2,21,9,STREET,41.880981598,-87.740099365
id_028453,test,NA,2008,7,14,2,RESIDENCE,41.7057734,-87.538913889
id_028454,train,1,2001,10,10,21,APARTMENT,41.773619909,-87.687642897
id_028455,train,2,2009,4,16,24,STREET,41.896811683,-87.748911462
id_028456,valid,1,2004,3,9,15,STREET,41.700468155,-87.535280733
id_028457,train,1,2003,11,16,1,STREET,41.953142458,-87.678727881
id_028458,train,3,2003,1,21,15,RESIDENCE,41.869145417,-87.744856892
id_028459,train,5,2003,11,1,14,RESIDENCE,41.752711645,-87.561401673
id_028460,train,3,2002,4,12,13,STREET,41.790665284,-87.61911936
id_028461,train,2,2007,9,20,20,VACANT LOT/LAND,41.894073343,-87.744694231
id_028462,train,2,2001,12,7,11,STREET,41.901167583,-87.719092279
id_028463,test,NA,2004,8,6,3,APARTMENT,41.810820887,-87.593787187
id_028464,test,NA,2004,10,2,23,STREET,41.772643726,-87.608196828
id_028465,train,3,2009,1,11,23,HOTEL/MOTEL,41.893349463,-87.623456403
id_028466,valid,2,2001,8,12,18,STREET,41.6953834,-87.626739675
id_028467,valid,4,2010,8,3,16,SMALL RETAIL STORE,41.79207762,-87.795735191
id_028468,train,3,2008,1,24,18,SIDEWALK,41.780855651,-87.663038277
id_028469,valid,2,2009,7,21,12,VEHICLE NON-COMMERCIAL,41.867038112,-87.710563803
id_028470,train,1,2010,8,4,22,RESIDENCE-GARAGE,42.010909853,-87.709143958
id_028471,test,NA,2003,3,3,23,SIDEWALK,41.775712595,-87.613115194
id_028472,valid,3,2007,9,19,22,STREET,41.880751096,-87.723855981
id_028473,valid,5,2003,10,25,12,STREET,41.891374302,-87.615181571
id_028474,train,5,2012,12,22,8,VEHICLE NON-COMMERCIAL,41.888842953,-87.706352607
id_028475,train,1,2012,2,6,19,STREET,41.730991068,-87.548524204
id_028476,valid,4,2002,3,31,21,STREET,41.909813405,-87.731812585
id_028477,valid,4,2016,9,9,23,STREET,41.734848009,-87.603240005
id_028478,test,NA,2002,3,11,14,STREET,41.964963661,-87.773516697
id_028479,train,1,2002,10,18,10,OTHER,41.762114288,-87.56765569
id_028480,valid,2,2015,4,25,10,STREET,41.917511687,-87.738798512
id_028481,test,NA,2001,9,6,5,STREET,41.927332295,-87.746071643
id_028482,test,NA,2009,3,20,20,STREET,41.909934052,-87.72192157
id_028483,train,5,2004,11,7,12,OTHER,41.932222582,-87.683432779
id_028484,valid,4,2013,3,23,18,SIDEWALK,41.880401861,-87.752850634
id_028485,test,NA,2011,5,12,21,ALLEY,41.878653007,-87.766430884
id_028486,train,2,2012,3,9,17,SIDEWALK,41.865812242,-87.717841156
id_028487,train,3,2009,3,14,14,STREET,41.794120896,-87.619209348
id_028488,train,1,2005,5,30,13,RESIDENCE,41.898582119,-87.680714254
id_028489,train,2,2006,7,4,8,GAS STATION,41.874441638,-87.720681099
id_028490,test,NA,2006,3,23,21,STREET,41.880545291,-87.741168316
id_028491,test,NA,2009,1,14,21,SIDEWALK,41.867476308,-87.69837427
id_028492,test,NA,2002,4,28,19,ALLEY,41.906875764,-87.753430089
id_028493,test,NA,2002,12,18,20,STREET,41.880935859,-87.70920605
id_028494,train,2,2004,9,4,18,SIDEWALK,41.874456475,-87.764650442
id_028495,train,4,2013,9,6,18,STREET,41.839403599,-87.613847342
id_028496,train,4,2005,9,20,22,GROCERY FOOD STORE,41.741950206,-87.721671014
id_028497,valid,3,2014,2,8,8,STREET,41.910514417,-87.722687537
id_028498,valid,5,2005,9,15,12,APARTMENT,41.865205115,-87.694604352
id_028499,valid,4,2002,8,18,24,SIDEWALK,41.912149595,-87.736181
id_028500,valid,3,2005,5,7,2,STREET,41.94181588,-87.647953757
id_028501,train,5,2006,12,18,19,COMMERCIAL / BUSINESS OFFICE,41.907766116,-87.649427542
id_028502,train,3,2011,7,27,8,STREET,41.91000903,-87.715421887
id_028503,train,4,2002,3,3,5,VEHICLE NON-COMMERCIAL,41.912868718,-87.670197122
id_028504,valid,2,2003,1,14,14,STREET,41.714046761,-87.656235486
id_028505,train,4,2016,11,16,8,STREET,41.884930978,-87.716221792
id_028506,valid,5,2012,9,5,16,STREET,41.914023137,-87.685421397
id_028507,train,1,2010,6,8,12,STREET,41.676248117,-87.619346211
id_028508,train,1,2008,1,31,24,STREET,41.781826729,-87.724071383
id_028509,valid,4,2005,12,17,20,SIDEWALK,41.808611206,-87.664425294
id_028510,test,NA,2008,12,10,16,RESIDENCE,41.753114582,-87.6707886
id_028511,test,NA,2016,4,27,2,SIDEWALK,41.880401861,-87.752850634
id_028512,valid,2,2009,6,9,21,SIDEWALK,41.910280601,-87.771492871
id_028513,train,1,2006,1,26,1,APARTMENT,41.677141624,-87.640684521
id_028514,train,5,2012,1,10,13,RESIDENCE,41.739780862,-87.700645079
id_028515,test,NA,2009,12,23,21,GAS STATION,41.851761264,-87.705602716
id_028516,train,2,2016,7,14,13,RESIDENCE PORCH/HALLWAY,41.909087598,-87.728946521
id_028517,valid,2,2007,5,30,17,CTA PLATFORM,41.885487535,-87.726422045
id_028518,valid,4,2002,10,17,23,SIDEWALK,41.779015962,-87.64476985
id_028519,train,5,2011,12,27,5,APARTMENT,41.937740058,-87.638257608
id_028520,train,5,2001,3,27,9,DEPARTMENT STORE,41.73704596,-87.584019822
id_028521,valid,2,2010,2,11,21,STREET,41.776150283,-87.615522623
id_028522,valid,5,2006,4,9,16,DRIVEWAY - RESIDENTIAL,41.693166368,-87.650870827
id_028523,valid,1,2014,4,21,21,STREET,41.883198476,-87.739476606
id_028524,test,NA,2001,9,3,14,STREET,41.901222485,-87.719095426
id_028525,train,4,2001,10,12,9,STREET,41.750228444,-87.680529679
id_028526,train,3,2002,6,5,23,STREET,41.917357192,-87.710684735
id_028527,train,2,2001,3,16,11,STREET,41.839482237,-87.626958525
id_028528,test,NA,2007,3,17,23,SIDEWALK,41.894104109,-87.626121909
id_028529,train,5,2003,9,8,10,FIRE STATION,41.888842953,-87.706352607
id_028530,train,1,2003,10,22,20,OTHER,41.951465853,-87.715900255
id_028531,test,NA,2009,5,29,17,OTHER,41.854554262,-87.702477392
id_028532,train,2,2010,8,2,14,SIDEWALK,41.767139085,-87.575103159
id_028533,train,5,2005,11,17,14,"SCHOOL, PUBLIC, BUILDING",41.689864109,-87.637461628
id_028534,train,2,2014,6,23,23,SIDEWALK,41.677478385,-87.631057336
id_028535,valid,1,2013,2,18,23,STREET,41.838814549,-87.623263115
id_028536,train,3,2005,3,10,20,STREET,41.762288629,-87.600275297
id_028537,train,4,2002,12,17,14,SIDEWALK,41.766279515,-87.62979283
id_028538,valid,4,2008,1,14,16,STREET,41.687860366,-87.637399016
id_028539,valid,4,2010,10,4,16,RESIDENTIAL YARD (FRONT/BACK),41.771092023,-87.571544717
id_028540,valid,4,2006,5,8,4,ALLEY,41.962625531,-87.659595894
id_028541,valid,3,2008,9,1,16,STREET,41.804876524,-87.743090651
id_028542,train,4,2011,5,25,12,SIDEWALK,41.892631803,-87.618362824
id_028543,train,4,2008,7,26,23,SIDEWALK,41.855167994,-87.625552607
id_028544,valid,5,2007,6,26,13,PARKING LOT/GARAGE(NON.RESID.),41.744651032,-87.551974585
id_028545,valid,5,2011,6,12,13,GROCERY FOOD STORE,41.755117151,-87.66355537
id_028546,test,NA,2013,9,6,11,CTA BUS,41.750901856,-87.627336836
id_028547,train,3,2004,9,7,12,STREET,41.807930726,-87.718978721
id_028548,train,3,2003,11,19,7,STREET,41.910227224,-87.69609549
id_028549,train,5,2016,3,23,19,APARTMENT,41.784093674,-87.689873451
id_028550,valid,4,2007,10,29,6,SIDEWALK,41.658312047,-87.617293793
id_028551,train,5,2010,1,3,12,STREET,41.906600961,-87.65054206
id_028552,test,NA,2012,2,9,8,OTHER,41.87706571,-87.768431424
id_028553,valid,1,2017,3,17,13,OTHER,41.776933681,-87.590257484
id_028554,train,1,2009,10,26,22,CHA PARKING LOT/GROUNDS,41.88287843,-87.698129993
id_028555,train,3,2001,5,24,22,STREET,41.910721169,-87.66897759
id_028556,test,NA,2008,2,2,14,PARKING LOT/GARAGE(NON.RESID.),41.869185256,-87.671988881
id_028557,train,1,2012,9,5,22,SMALL RETAIL STORE,41.982737655,-87.66004226
id_028558,train,3,2004,4,29,6,STREET,41.916375298,-87.724086642
id_028559,train,1,2013,8,11,2,RESIDENCE,41.883582151,-87.709360238
id_028560,train,4,2008,10,10,17,PARKING LOT/GARAGE(NON.RESID.),41.706880342,-87.646818228
id_028561,valid,3,2010,8,18,9,STREET,41.90952207,-87.754144569
id_028562,train,1,2011,1,13,22,RESIDENCE,41.740660342,-87.669264113
id_028563,valid,1,2001,6,24,20,RESIDENCE,41.716200825,-87.615065635
id_028564,train,3,2008,12,5,7,STREET,41.881046662,-87.699374632
id_028565,valid,1,2009,6,2,18,STREET,41.782319,-87.587874415
id_028566,train,5,2010,9,5,9,GROCERY FOOD STORE,41.809687513,-87.674970791
id_028567,train,4,2015,3,1,18,STREET,41.719223689,-87.615284715
id_028568,train,2,2004,11,5,13,STREET,41.906257921,-87.727834397
id_028569,train,4,2015,11,8,7,OTHER,41.992672556,-87.681115005
id_028570,train,1,2007,3,22,24,RESIDENCE-GARAGE,41.918239119,-87.703827305
id_028571,test,NA,2017,5,2,17,STREET,41.793037307,-87.684019298
id_028572,valid,4,2010,2,3,15,SIDEWALK,41.916168666,-87.716736609
id_028573,train,2,2007,7,28,2,STREET,41.841571257,-87.717156049
id_028574,train,2,2010,2,11,14,SIDEWALK,41.866303448,-87.714264266
id_028575,valid,1,2006,6,9,23,RESIDENCE,41.800631852,-87.659901845
id_028576,train,1,2007,10,21,22,STREET,41.88171283,-87.753239038
id_028577,test,NA,2009,3,23,9,STREET,41.881047911,-87.742849192
id_028578,test,NA,2012,4,20,19,SIDEWALK,41.722035908,-87.605575573
id_028579,train,5,2007,5,14,14,SMALL RETAIL STORE,41.653083749,-87.55194424
id_028580,train,1,2016,7,31,2,STREET,41.983863052,-87.775215939
id_028581,train,3,2001,8,22,1,STREET,41.910685884,-87.671421062
id_028582,valid,3,2001,6,9,20,STREET,41.86510665,-87.724992151
id_028583,train,4,2007,11,30,17,SMALL RETAIL STORE,41.881650549,-87.632355065
id_028584,train,3,2012,6,7,20,STREET,41.774165886,-87.615478761
id_028585,train,1,2004,12,19,21,STREET,41.699847586,-87.718221582
id_028586,test,NA,2004,11,30,14,SIDEWALK,41.872628084,-87.718701031
id_028587,valid,2,2005,3,3,13,STREET,41.816553957000004,-87.694457026
id_028588,train,4,2004,10,18,20,RESIDENCE,41.878527723,-87.750719472
id_028589,train,2,2012,12,14,23,SIDEWALK,41.873936087,-87.755508739
id_028590,valid,3,2005,9,4,21,STREET,41.879513159,-87.740579299
id_028591,train,2,2001,12,9,9,CHA PARKING LOT/GROUNDS,41.828533466,-87.626649614
id_028592,valid,5,2002,11,11,15,PARKING LOT/GARAGE(NON.RESID.),41.923672617,-87.786301606
id_028593,valid,2,2013,6,17,11,ALLEY,41.895502578,-87.71178592
id_028594,valid,2,2005,9,21,23,STREET,41.883129153,-87.677797847
id_028595,train,1,2002,12,21,14,STREET,41.907172947,-87.675663672
id_028596,train,5,2004,4,29,19,STREET,41.901422196,-87.686985067
id_028597,train,5,2007,1,31,21,STREET,41.773459823,-87.706304459
id_028598,train,1,2009,3,5,20,APARTMENT,41.98262405,-87.657987469
id_028599,train,2,2006,8,9,7,ALLEY,41.919475414,-87.719287846
id_028600,train,3,2006,9,28,12,STREET,41.869911198,-87.744882912
id_028601,train,5,2005,8,24,7,STREET,41.894953491,-87.637131354
id_028602,train,5,2001,4,30,7,RESIDENCE PORCH/HALLWAY,41.937789355,-87.656615681
id_028603,test,NA,2013,6,9,13,STREET,41.91325162,-87.774101073
id_028604,test,NA,2009,5,31,21,STREET,41.803963761,-87.743836246
id_028605,valid,3,2003,7,10,8,PARK PROPERTY,41.899564134,-87.631325365
id_028606,test,NA,2005,5,21,7,STREET,41.909471035,-87.758186188
id_028607,train,3,2003,9,5,11,STREET,41.794299551,-87.645794458
id_028608,train,4,2007,6,1,10,SIDEWALK,41.863655284,-87.721441218
id_028609,valid,4,2016,7,12,1,STREET,41.77318122,-87.680912879
id_028610,train,3,2007,10,20,21,STREET,41.776150283,-87.615522623
id_028611,test,NA,2007,5,24,9,COMMERCIAL / BUSINESS OFFICE,41.878338017,-87.65192257
id_028612,train,5,2004,7,18,7,STREET,41.859280346,-87.657690013
id_028613,train,2,2008,5,31,19,STREET,41.668733192,-87.63708899
id_028614,train,2,2010,2,26,21,PARKING LOT/GARAGE(NON.RESID.),41.684809877,-87.642147208
id_028615,valid,5,2004,7,15,24,RESTAURANT,41.880097053,-87.632313291
id_028616,train,3,2004,4,7,12,STREET,41.866376012,-87.708407828
id_028617,train,3,2003,6,2,19,STREET,41.869008174,-87.744850808
id_028618,train,4,2007,1,12,18,SIDEWALK,41.779012821,-87.664208692
id_028619,train,2,2012,3,1,22,SIDEWALK,41.97622185,-87.78519016
id_028620,train,5,2013,6,29,11,VEHICLE NON-COMMERCIAL,41.799927533,-87.697636896
id_028621,train,2,2001,5,4,13,STREET,41.852115496,-87.717300783
id_028622,valid,1,2012,4,20,23,OTHER,41.767494193,-87.671172189
id_028623,train,3,2007,1,7,1,STREET,41.893261633,-87.628801359
id_028624,train,4,2016,2,26,12,RESIDENTIAL YARD (FRONT/BACK),41.773155279,-87.672532702
id_028625,train,5,2012,9,5,20,RESTAURANT,41.727707947,-87.551205466
id_028626,train,4,2001,3,25,22,STREET,41.856299447,-87.722241817
id_028627,train,2,2006,4,21,24,VEHICLE NON-COMMERCIAL,41.688061913,-87.6223532
id_028628,train,5,2007,11,7,17,CONVENIENCE STORE,41.677963533,-87.628270027
id_028629,test,NA,2015,9,4,16,SIDEWALK,41.75135862,-87.560164545
