obs_id,train_id,fgm,period,shot_clock,dribbles,touch_time,shot_dist,pts_type,close_def_dist,shooter_height,defender_height,player_name
id_007798,train,1,4,4,0,1,14,2,4.2,85,83,tyson chandler
id_007799,train,0,1,9.6,1,1.5,24.6,3,7.8,80,83,paul millsap
id_007800,train,1,3,16,1,1.1,5.8,2,1.7,76,81,kirk hinrich
id_007801,test,NA,3,11.4,0,0.8,24.2,3,6.3,73,79,kemba walker
id_007802,train,1,1,13.1,0,1,25.5,3,6.3,81,81,marvin williams
id_007803,train,0,4,6.3,0,0,7,2,1.9,85,82,nikola vucevic
id_007804,test,NA,4,13.6,0,0.7,2.2,2,1.4,82,77,serge ibaka
id_007805,train,0,4,22.5,0,1,22.4,3,7.5,75,82,damian lillard
id_007806,test,NA,2,1.2,2,2.6,7.3,2,3,73,73,trey burke
id_007807,train,1,4,7.3,0,0.9,22.8,3,5.4,80,82,kyle singler
id_007808,valid,0,4,10.7,2,2.1,18.9,2,1.7,75,75,beno udrih
id_007809,train,0,2,11.7,0,0.9,22.6,3,5.7,75,80,goran dragic
id_007810,train,1,1,4.6,1,3.7,20.3,2,2.9,78,80,kobe bryant
id_007811,test,NA,3,8,0,2.3,4.5,2,1.6,83,85,demarcus cousins
id_007812,train,0,1,1.8,1,1.3,7.5,2,3.3,73,83,kyle lowry
id_007813,train,0,3,11.9,2,2.4,20.3,2,4.2,80,82,rudy gay
id_007814,train,1,3,15.8,0,0.7,2.3,2,2.9,83,82,marcin gortat
id_007815,valid,1,3,15.4,0,0.8,21.1,2,6.6,85,83,Dirk Nowitzki
id_007816,train,1,2,5.7,8,7.1,8,2,1.2,80,81,lebron james
id_007817,train,0,2,10,0,1,20.3,2,2.2,76,78,gary neal
id_007818,test,NA,2,20.2,1,1,25.2,3,5.5,80,85,harrison barnes
id_007819,valid,0,1,14.3,0,1.5,5,2,3.2,80,82,paul millsap
id_007820,train,1,2,6,0,0.8,22.7,3,6.4,79,79,solomon hill
id_007821,train,0,1,14.7,12,9.7,9.7,2,4.1,73,76,brandon jennings
id_007822,train,0,2,14,0,1,24,3,9.8,75,81,ray mccallum
id_007823,train,1,3,11.7,0,1.1,21.9,2,10.9,76,85,jrue holiday
id_007824,train,0,1,15.2,1,3.9,5.9,2,2.4,79,79,draymond green
id_007825,train,1,3,11.8,0,0.9,25,3,9.9,75,76,jose calderon
id_007826,valid,0,3,18.7,2,2,5.9,2,0.7,77,79,arron afflalo
id_007827,train,1,1,7.3,4,3.4,1.6,2,2.1,77,78,O.J. Mayo
id_007828,valid,1,1,6.9,2,3.7,8,2,1.2,85,85,spencer hawes
id_007829,train,0,1,8,0,0.9,24,2,7.8,81,81,marvin williams
id_007830,train,1,1,5.7,1,1.3,18.9,2,6.7,83,73,kevin garnett
id_007831,test,NA,3,3,0,2,23.8,3,2.5,75,80,brandon knight
id_007832,test,NA,2,14.7,0,0.8,21.3,2,7.3,81,85,lavoy allen
id_007833,valid,1,3,11.7,6,6.2,3.8,2,5.5,74,75,norris cole
id_007834,train,1,2,12.22,7,6.7,3.5,2,2.2,75,75,andre miller
id_007835,train,1,4,5.2,1,1.3,22.6,3,10.9,74,73,norris cole
id_007836,train,0,3,14.6,5,4.7,20.4,2,4.1,81,79,luol deng
id_007837,test,NA,1,5.6,0,0.9,19.3,2,4.8,75,81,jose calderon
id_007838,train,1,4,6.6,0,0.7,3.8,2,2.1,81,81,Al-Farouq Aminu
id_007839,valid,0,1,6.6,1,6,19.1,2,4.4,81,82,zach randolph
id_007840,valid,1,4,19,0,0.9,25.8,3,6.6,79,80,joe johnson
id_007841,train,0,1,8.6,6,6.1,19.4,2,4.3,80,80,rudy gay
id_007842,train,0,2,12.7,0,0.8,22.7,3,4.8,80,82,khris middleton
id_007843,train,1,2,17.8,4,4.5,3.6,2,2.9,75,76,donald sloan
id_007844,valid,1,2,18,0,0.8,23.3,2,6,85,83,Dirk Nowitzki
id_007845,train,0,2,9.9,1,2.7,15.4,2,3,80,79,harrison barnes
id_007846,test,NA,4,17.1,0,0.9,23.9,3,3.1,77,75,jamal crawford
id_007847,train,0,3,5.3,0,1,23.8,3,3.9,75,74,donald sloan
id_007848,valid,1,4,15.4,0,0.8,25.6,3,4.1,78,75,tim hardaway jr.
id_007849,train,0,3,4.4,0,1.5,0.7,2,1.2,82,81,al jefferson
id_007850,train,1,3,18,7,6.9,6.8,2,3.6,75,73,donald sloan
id_007851,test,NA,2,3,0,1.4,5.3,2,1.8,85,80,nikola vucevic
id_007852,train,0,3,9.6,1,1.7,15.9,2,6.9,77,77,rodney stuckey
id_007853,valid,1,3,3.7,1,1.8,22.9,2,9,80,78,gordon hayward
id_007854,train,0,4,21.7,3,3,3.3,2,2.1,74,75,avery bradley
id_007855,train,1,3,18.7,4,5.3,11.6,2,1.2,69,74,isaiah thomas
id_007856,train,1,2,18.5,2,3,4,2,2.9,79,79,klay thompson
id_007857,valid,1,2,12.5,0,1.1,23.5,3,2.7,77,79,jamal crawford
id_007858,test,NA,4,11.2,2,2.1,4.1,2,1.6,82,85,jonas jerebko
id_007859,valid,0,2,13.9,0,2,17.9,2,5.6,82,83,Amar'e Stoudemire
id_007860,train,0,3,13,1,2.5,5.6,2,0.8,80,81,kenneth faried
id_007861,train,0,2,2.4,2,2.6,6.3,2,2.6,75,81,jarrett jack
id_007862,valid,0,1,18,0,0.8,22.3,3,3.7,77,75,rodney stuckey
id_007863,train,1,4,6,2,2.4,18.4,2,2.4,77,78,bradley beal
id_007864,test,NA,2,17,0,0.2,1.5,2,0,81,85,luis scola
id_007865,test,NA,4,10,0,0.8,26.1,3,3.3,78,80,tim hardaway jr.
id_007866,test,NA,4,17,1,0.8,22.2,3,11.3,76,83,jj redick
id_007867,train,0,2,16.6,0,1,2.6,2,2.2,82,85,blake griffin
id_007868,train,0,3,24,0,1.9,4.8,2,2,83,85,tim duncan
id_007869,train,1,3,23.4,0,1.3,4.4,2,2.5,81,77,bismack biyombo
id_007870,valid,1,3,8.5,4,5.6,5.9,2,3,81,75,amir johnson
id_007871,test,NA,1,10,0,2.5,20.3,2,4.5,80,79,andrew wiggins
id_007872,train,1,3,17,8,6,5.2,2,2.8,73,85,chris paul
id_007873,train,1,3,12.4,0,0.9,19.3,2,9.9,80,81,carmelo anthony
id_007874,test,NA,5,0,0,1,9,2,0.8,81,78,chris copeland
id_007875,train,1,3,18.2,0,1.2,25.1,3,7.6,79,83,draymond green
id_007876,train,1,4,7.3,0,0.8,1.4,2,3.3,81,81,jj hickson
id_007877,train,1,1,15.5,1,3.2,5.5,2,2.5,83,81,andre drummond
id_007878,train,0,4,6.5,0,0.2,18.1,2,2.9,83,85,enes kanter
id_007879,valid,1,2,1.9,1,6.1,7.3,2,3,82,80,kevin love
id_007880,test,NA,4,19.6,3,4.2,25.2,3,5.8,75,81,damian lillard
id_007881,valid,1,1,20.6,1,1.8,4.7,2,1.8,73,85,brandon jennings
id_007882,train,0,4,18.4,0,1,24.7,3,5.5,79,80,thabo sefolosha
id_007883,test,NA,1,15,0,1.8,20.7,2,6.1,85,85,marc gasol
id_007884,train,1,3,21.4,0,1,2.9,2,2.3,80,75,andrew wiggins
id_007885,train,1,4,7.2,0,1,22.6,3,4.8,77,81,anthony morrow
id_007886,train,0,3,16.8,0,1.4,24.5,3,5.6,81,81,amir johnson
id_007887,train,1,1,19.5,0,0.8,22.9,3,5.8,79,77,evan fournier
id_007888,test,NA,1,6.4,0,1.1,25,3,4.6,79,82,james ennis
id_007889,test,NA,2,15.9,0,0.9,17.9,2,7.6,82,73,henry sims
id_007890,valid,1,3,10.2,0,1,24.7,3,7.2,75,75,steve blake
id_007891,train,0,1,11.9,0,0.9,25.1,3,5.4,85,83,kelly olynyk
id_007892,train,1,4,2.6,4,4.2,5.1,2,0.2,78,81,manu ginobili
id_007893,train,0,2,4.7,0,1.7,14.1,2,1.9,81,76,david west
id_007894,train,0,4,12,1,1.4,8.8,2,1.9,80,83,otto porter
id_007895,train,0,1,2.2,0,0.9,25.1,3,3.4,75,77,donald sloan
id_007896,valid,1,3,16,0,1,24.6,3,4.7,85,76,Dirk Nowitzki
id_007897,train,1,3,16.9,8,6.1,6.4,2,2.6,80,82,lebron james
id_007898,valid,0,3,1.5,6,4,9.2,2,3.9,73,81,trey burke
id_007899,train,0,3,10.5,3,4.3,2.3,2,0.1,75,80,cory joseph
id_007900,test,NA,4,16.3,9,7.6,2.3,2,4.4,75,85,goran dragic
id_007901,train,0,1,10.7,0,4.1,7.6,2,2.1,81,83,jared sullinger
id_007902,train,0,4,12.8,0,0.8,24.3,3,5.7,83,83,chris bosh
id_007903,train,1,2,17.2,7,7,5.4,2,1.2,75,81,donald sloan
id_007904,train,1,3,9.8,3,2.6,24,3,5.7,74,75,jason terry
id_007905,test,NA,3,6.1,3,4.1,9.2,2,2.7,77,76,arron afflalo
id_007906,train,0,3,15.6,0,0.7,6,2,1,85,79,donatas motiejunas
id_007907,train,0,4,10.3,1,2.3,6.3,2,2.7,80,82,thaddeus young
id_007908,test,NA,1,4.4,11,5.6,6.8,2,0.5,81,82,zach randolph
id_007909,train,1,2,19.1,1,2.6,1.7,2,3.3,73,75,eric bledsoe
id_007910,valid,0,3,8.3,0,1.3,25.1,3,3.8,80,85,rudy gay
id_007911,train,1,1,14,1,1.4,7.6,2,2.1,83,75,chris bosh
id_007912,train,0,2,12.1,0,1,23.7,3,5.3,76,74,marcus smart
id_007913,train,0,2,16.3,8,7.8,9.3,2,1.8,69,74,nate robinson
id_007914,test,NA,3,21.1,1,1.6,4.4,2,2.1,80,82,demarre carroll
id_007915,train,1,1,14.5,6,9.9,30.2,3,9,75,75,deron williams
id_007916,train,0,2,23.5,1,0.6,2,2,1.9,85,81,brook lopez
id_007917,test,NA,2,14.6,0,1,24,3,5.4,83,82,chris bosh
id_007918,test,NA,3,14.3,0,0.3,1,2,1.8,83,76,pero antic
id_007919,train,0,2,19.1,0,0.7,24.3,3,4.7,81,81,jeff green
id_007920,train,1,3,12.9,1,1.7,4.2,2,2.4,80,83,trevor booker
id_007921,train,1,1,12.2,13,12.1,16.9,2,2.2,71,73,ty lawson
id_007922,test,NA,2,9.6,10,6.9,15.1,2,5,73,83,eric bledsoe
id_007923,train,1,3,3.5,0,1.1,26.3,3,4.1,82,73,hedo turkoglu
id_007924,valid,0,1,15.9,3,3.2,7.6,2,3.9,80,83,harrison barnes
id_007925,valid,1,4,16.4,0,0.8,3.7,2,1.9,82,81,markieff morris
id_007926,test,NA,2,14.7,9,8,6.3,2,1.9,75,79,beno udrih
id_007927,valid,1,2,14.2,0,0.8,20.2,2,4.4,81,78,luis scola
id_007928,test,NA,2,18.7,0,0.6,3.3,2,1.7,81,73,kevin seraphin
id_007929,test,NA,1,7.6,0,0.8,18,2,4.9,80,79,udonis haslem
id_007930,train,1,2,19.4,0,1.2,3.7,2,4.2,81,83,mirza teletovic
id_007931,train,0,2,7.1,0,0.8,24.7,3,3.9,79,79,klay thompson
id_007932,test,NA,2,21.9,2,3.3,0.8,2,18.7,80,79,lebron james
id_007933,train,1,2,8.8,0,0.7,16.8,2,5.8,81,83,kris humphries
id_007934,train,1,1,15.3,0,1,23.9,3,8.9,73,73,trey burke
id_007935,valid,0,1,18.7,6,5.4,24,3,3.9,79,79,gerald green
id_007936,test,NA,2,10.5,0,0.7,18,2,2.8,79,78,gerald green
id_007937,train,1,1,9.9,1,1.9,21.7,2,4.4,73,76,brian roberts
id_007938,valid,1,3,12.22,0,0.8,19.7,2,5.7,82,82,jordan hill
id_007939,train,1,2,12.8,1,2.6,1.3,2,1.9,81,82,carl landry
id_007940,train,1,4,9.9,2,2,20.9,2,4.7,77,81,gerald henderson
id_007941,train,1,1,14.4,1,1.4,12.9,2,3.9,83,82,tim duncan
id_007942,train,0,3,19,4,2.9,16.6,2,1.8,74,73,avery bradley
id_007943,valid,0,3,6.2,0,1.2,23.7,3,8.8,80,79,kostas papanikolaou
id_007944,train,0,1,7.8,2,2.6,6.2,2,3.7,79,80,draymond green
id_007945,valid,0,1,7.7,1,4,7.2,2,1.6,83,85,greg monroe
id_007946,valid,1,1,7,0,0.7,25.2,3,7.9,78,77,andre iguodala
id_007947,valid,1,2,17.3,1,1.5,24.1,3,5.2,75,85,goran dragic
id_007948,train,1,2,15.7,0,1.2,24.5,3,2.8,77,76,O.J. Mayo
id_007949,test,NA,2,19,4,4,3,2,2.4,80,82,lebron james
id_007950,valid,0,1,17.5,2,2.2,25.4,3,3.5,73,73,brian roberts
id_007951,test,NA,1,12,0,1.6,17.1,2,4.6,85,85,marc gasol
id_007952,test,NA,3,22.9,0,2.2,3,2,1.6,80,79,carmelo anthony
id_007953,train,0,4,10.6,0,1.1,24,2,13.7,81,79,james johnson
id_007954,valid,1,1,14.6,0,0.8,4.5,2,4.1,82,82,al jefferson
id_007955,test,NA,4,14.7,0,0.8,21.7,2,6.8,80,82,anthony bennett
id_007956,train,1,3,20.5,0,1,22,3,14.8,75,83,kyrie irving
id_007957,test,NA,1,5.5,2,1.9,17.3,2,2.6,73,73,kemba walker
id_007958,valid,1,1,4.6,0,0.7,4,2,3.3,83,75,pero antic
id_007959,train,0,3,14,1,1.9,23,3,3.8,82,78,chandler parsons
id_007960,valid,1,2,9.1,0,0.9,26.3,3,7.9,81,79,darrell arthur
id_007961,valid,0,2,20.5,3,4.5,1.7,2,3.6,75,83,russell westbrook
id_007962,train,1,3,20.1,2,3.7,4.8,2,1.3,75,75,derrick rose
id_007963,train,0,2,13.5,2,2.4,14.8,2,4.2,80,79,bojan bogdanovic
id_007964,train,0,4,5.4,20,17,19.2,2,6.6,75,79,monta ellis
id_007965,train,1,4,10.2,1,1.7,24.6,3,2.8,75,76,stephen curry
id_007966,test,NA,2,15,0,1.2,19.4,2,4.8,82,82,anthony davis
id_007967,train,1,1,20.1,0,0.6,6.5,2,3.1,82,83,blake griffin
id_007968,train,1,1,0.2,1,1.6,10.4,2,3,81,82,taj gibson
id_007969,test,NA,4,7,0,0.5,22.5,3,7.5,78,78,greivis vasquez
id_007970,valid,0,3,17.3,2,1.6,8.9,2,4.9,83,83,tim duncan
id_007971,valid,1,3,13.9,3,4.8,7.1,2,1.4,78,79,kobe bryant
id_007972,test,NA,3,12.9,0,1.2,23.9,3,19.6,79,83,kawhi leonard
id_007973,valid,0,4,14.6,0,1,24.2,3,5.3,79,78,kawhi leonard
id_007974,test,NA,3,19.8,0,0,2.5,2,3.8,78,82,tyreke evans
id_007975,test,NA,4,15,0,1.4,25.1,3,10.1,80,78,paul millsap
id_007976,test,NA,2,20.8,1,2.3,27.1,3,4.1,79,80,nick young
id_007977,train,0,3,5,4,4.4,23.8,3,2.9,75,80,ben gordon
id_007978,valid,0,1,15,0,2.6,17.2,2,4.8,82,81,serge ibaka
id_007979,test,NA,3,10.7,0,1,21.6,3,1.6,81,80,luol deng
id_007980,test,NA,1,9.8,0,0.7,6.2,2,4.4,83,86,lamarcus aldridge
id_007981,valid,0,1,14.2,0,0.8,24.6,3,6.5,76,79,victor oladipo
id_007982,train,1,3,19.9,0,0.9,23.3,3,15.5,79,76,terrence ross
id_007983,train,1,4,10.4,0,0.9,24.5,3,5.6,73,76,darren collison
id_007984,train,0,3,12.7,2,3.9,18.6,2,2.8,78,83,kobe bryant
id_007985,train,1,3,10,0,0.5,3.2,2,2.5,83,79,marcin gortat
id_007986,train,1,1,10,2,2.1,20.4,2,7,73,73,trey burke
id_007987,train,0,3,7.9,0,1.2,24.6,3,7.9,79,79,terrence ross
id_007988,train,0,1,15.5,9,8.7,22.6,2,4,79,75,klay thompson
id_007989,train,0,4,15.7,1,1.4,6.7,2,2.3,85,83,kosta koufos
id_007990,train,1,3,4,17,16.3,17,2,3.9,75,78,steve blake
id_007991,test,NA,3,9.2,15,15.2,16.2,2,2.6,76,73,john wall
id_007992,train,1,3,2.7,0,0.8,7,2,4.9,78,73,alan anderson
id_007993,train,0,4,9,0,0.9,22.7,3,3.2,82,83,serge ibaka
id_007994,train,0,4,6.9,2,2.2,4.1,2,2.6,82,85,matt bonner
id_007995,train,0,3,16.2,0,0.8,23.7,3,2.5,77,76,jamal crawford
id_007996,test,NA,3,17.3,0,0.7,20.3,3,3.4,80,83,carmelo anthony
id_007997,valid,1,3,2.2,1,1.5,6.1,2,3.3,81,83,luis scola
id_007998,train,0,2,9.7,0,0.8,17,2,4.6,80,75,lebron james
id_007999,train,0,1,7.9,0,2.2,18.4,2,5.3,81,82,jj hickson
id_008000,train,1,2,22.2,0,1.4,0.5,2,9.7,80,76,lebron james
id_008001,train,1,1,17.6,0,0.7,2.4,2,3.4,86,80,alexis ajinca
id_008002,train,0,2,2,14,11.9,2.9,2,1.2,71,76,ty lawson
id_008003,test,NA,4,2.8,0,0.9,2,2,2.4,82,85,jonas jerebko
id_008004,valid,0,4,8.8,0,1.3,22.6,2,6,82,81,travis wear
id_008005,train,1,1,21,0,0.1,18.3,2,4.4,79,82,wesley johnson
id_008006,valid,1,4,24,0,0,0.6,2,0.7,81,85,amir johnson
id_008007,train,1,3,8.6,5,4.7,5.7,2,2.4,77,85,james harden
id_008008,valid,1,1,21.5,0,0.8,24.4,3,7.3,80,79,carmelo anthony
id_008009,valid,0,1,2,0,0.9,26.1,3,2.9,77,78,jeremy lamb
id_008010,train,1,3,12.22,0,1.1,24.9,3,3.8,85,76,Dirk Nowitzki
id_008011,test,NA,4,9.3,0,0.8,25.6,3,5.2,81,85,Al-Farouq Aminu
id_008012,train,0,3,14,0,1.3,20.1,2,4.9,77,80,O.J. Mayo
id_008013,train,0,3,11.4,0,0.7,24.6,3,3.8,74,80,avery bradley
id_008014,train,1,1,3.7,0,1.2,0.7,2,2.1,85,79,tyson chandler
id_008015,test,NA,4,7,0,0.8,3.9,2,1,83,83,john henson
id_008016,train,0,1,8.8,2,2.1,14.1,2,3.8,82,81,markieff morris
id_008017,valid,0,1,5.2,8,10.5,13.3,2,4.4,77,78,james harden
id_008018,train,1,3,18.1,1,1.8,7.6,2,1.3,80,83,thaddeus young
id_008019,valid,0,4,5,2,4.5,6.1,2,2.6,85,85,tyler zeller
id_008020,train,0,2,18.2,4,6.4,0.4,2,4.8,76,83,john wall
id_008021,valid,0,3,3.5,0,0.9,20.8,2,4.5,75,76,beno udrih
id_008022,train,0,2,5.6,0,1.1,19.6,2,9,85,83,kosta koufos
id_008023,train,0,3,15,4,3.3,12.2,2,2.7,81,81,carlos boozer
id_008024,test,NA,1,21,0,1.4,3.5,2,32.4,82,75,anthony davis
id_008025,test,NA,4,12.22,18,14.1,3,2,2.1,75,83,beno udrih
id_008026,train,0,2,1,0,0.9,25.8,3,13.1,82,82,jonas jerebko
id_008027,test,NA,1,15.8,9,8,24.6,3,5.7,75,81,stephen curry
id_008028,train,1,3,24,0,0.9,4.6,2,2,82,83,henry sims
id_008029,train,1,4,18.1,0,0.6,3.4,2,8.5,75,78,reggie jackson
id_008030,train,0,3,11.7,2,1.6,7,2,2.4,85,81,nikola vucevic
id_008031,valid,0,1,24,0,0,3.7,2,2.9,83,85,joakim noah
id_008032,valid,0,2,17.2,2,1.7,14.8,2,1.7,76,80,marcus thornton
id_008033,train,1,3,12,11,12.4,6.7,2,2.3,82,78,blake griffin
id_008034,valid,1,2,11.2,1,1.7,22.4,2,4,79,79,wesley johnson
id_008035,valid,0,4,14.4,2,2.3,5.9,2,0.9,73,75,D.J. Augustin
id_008036,train,1,4,6.1,6,6.2,7.4,2,0.2,77,77,jamal crawford
id_008037,train,1,2,15.2,7,7,18,2,5.1,76,83,john wall
id_008038,test,NA,2,16.5,0,1.1,25.6,3,6.7,75,76,jose calderon
id_008039,train,1,2,13.7,0,0.9,24,3,3,78,76,pj tucker
id_008040,train,0,1,15.8,9,8.7,4,2,2.1,75,83,russell westbrook
id_008041,test,NA,5,9,2,3,22.6,2,3.1,78,81,vince carter
id_008042,train,0,4,8.7,2,1.9,11.7,2,2,79,80,michael kidd-gilchrist
id_008043,train,1,3,19,0,0.8,24.4,3,2.8,74,74,ronnie price
id_008044,test,NA,1,8.1,3,2.6,19.5,2,10.5,80,85,nicolas batum
id_008045,train,1,1,8.5,2,2.4,0.9,2,2.8,79,85,evan fournier
id_008046,test,NA,4,12.7,2,2.3,5.3,2,1.6,79,83,james ennis
id_008047,train,0,4,16.3,0,0.8,22.7,3,1.7,77,79,O.J. Mayo
id_008048,valid,1,1,15,0,0.4,22.8,3,2.5,78,73,pj tucker
id_008049,train,0,3,12.2,2,2.9,5.9,2,3.6,80,83,boris diaw
id_008050,valid,0,2,10.8,3,3.7,4.1,2,2.7,81,81,jared sullinger
id_008051,train,1,1,2.4,1,2.3,10.7,2,4.4,81,81,marvin williams
id_008052,valid,1,3,12.3,0,0.8,3.3,2,0.5,75,74,goran dragic
id_008053,valid,1,3,10,0,0.8,23.2,3,3.9,75,75,devin harris
id_008054,test,NA,3,6.7,0,1.1,17.9,2,5,81,73,kris humphries
id_008055,train,1,4,13.9,2,2.4,6.2,2,0.5,75,80,monta ellis
id_008056,train,0,4,17.6,0,0.9,13.2,2,4.7,81,81,darrell arthur
id_008057,train,1,3,11.8,18,12.8,5.4,2,1.8,73,85,mo williams
id_008058,train,0,1,6.4,6,7.5,19.5,2,2.9,80,79,lebron james
id_008059,test,NA,1,12.22,0,0.7,24,3,4.5,75,74,jeremy lin
id_008060,valid,1,1,15.6,6,4.6,4.5,2,1,74,82,tony parker
id_008061,train,1,2,4.4,1,2.2,6.3,2,2,85,83,brook lopez
id_008062,test,NA,4,22.4,0,0.5,5.2,2,2.3,82,82,henry sims
id_008063,train,1,2,18,0,0.7,10.5,2,3.4,85,85,brook lopez
id_008064,train,1,1,21,1,1.8,3.3,2,9.1,80,73,thaddeus young
id_008065,test,NA,4,6.5,0,0.9,18.3,2,8.7,81,73,jj hickson
id_008066,valid,0,4,3.9,0,1.2,24.1,3,2.7,78,81,greivis vasquez
id_008067,train,0,2,17.8,2,3.2,24,3,4.8,79,77,caron butler
id_008068,valid,0,1,7.8,1,1.3,27.2,3,4.3,80,77,trevor ariza
id_008069,train,0,1,24,0,0.1,4.1,2,5.2,83,85,lamarcus aldridge
id_008070,test,NA,3,19.9,0,0,3.2,2,2.9,83,83,Nene
id_008071,train,1,2,14.4,0,0.8,21.6,3,4.1,69,75,isaiah thomas
id_008072,train,0,4,20.7,0,0.7,5.2,2,1.9,79,78,tony snell
id_008073,train,0,3,14,0,1,24.4,3,5.3,74,74,avery bradley
id_008074,test,NA,3,12.5,0,0.8,2.8,2,9.3,85,83,rudy gobert
id_008075,train,0,2,12.22,0,0.6,21.8,3,6.9,81,83,tobias harris
id_008076,valid,1,1,16,0,0.6,18.6,2,3.6,79,79,kyle korver
id_008077,train,0,2,16.4,0,0.8,25,3,8.7,77,78,wesley matthews
id_008078,train,0,1,1,0,0.6,23.3,3,7.3,79,80,jared dudley
id_008079,test,NA,1,13.1,0,0.8,21,2,6.4,79,83,jared dudley
id_008080,valid,0,4,20,4,4.4,2.8,2,1.8,78,80,tyreke evans
id_008081,train,0,2,12.22,0,0.8,23.1,3,4.8,76,79,cj mccollum
id_008082,train,1,3,6.1,1,1.8,21.4,2,4.4,80,82,khris middleton
id_008083,valid,0,2,13.3,0,0.8,22.4,3,7.2,78,79,danny green
id_008084,valid,1,1,10.7,0,0.8,5.3,2,1.4,86,82,roy hibbert
id_008085,valid,0,1,6.4,4,6.8,13,2,2.7,85,82,pau gasol
id_008086,valid,1,3,22,1,1.7,2.6,2,8.4,73,80,eric bledsoe
id_008087,train,1,3,12,0,0.7,21,3,2.7,80,73,hollis thompson
id_008088,train,1,3,10.2,0,0.8,1.7,2,2.8,85,82,omer asik
id_008089,valid,1,4,16.5,9,7.4,16.1,2,1.8,76,76,gary neal
id_008090,train,1,1,20,0,0.9,1.9,2,1.7,85,85,alex len
id_008091,test,NA,1,11.4,13,11.9,23,3,4.5,73,76,brandon jennings
id_008092,valid,1,2,21.6,0,0.9,11.6,2,3.6,75,79,derrick rose
id_008093,train,1,2,13.1,11,11.4,19.6,2,5,79,73,evan turner
id_008094,test,NA,3,11.5,0,0.8,6.3,2,2.7,83,83,Nene
id_008095,train,0,3,9,7,5.6,20,2,3,80,80,rudy gay
id_008096,valid,1,1,16,0,0.9,16.2,2,3.6,83,79,gorgui dieng
id_008097,test,NA,4,0.8,2,5.7,7.7,2,0.4,83,81,cole aldrich
id_008098,train,0,3,8.9,0,0.8,24.8,3,6.1,75,77,jerryd bayless
id_008099,test,NA,4,21,4,3,2.9,2,2.3,76,79,john wall
id_008100,train,0,4,12.5,0,0.8,24.8,3,4,79,78,klay thompson
id_008101,train,0,1,15.7,0,1.2,21.9,2,3.7,82,76,blake griffin
id_008102,train,1,1,5.9,1,2.2,11,2,2.5,79,80,paul pierce
id_008103,train,0,1,11.1,1,2.6,7.3,2,2.2,82,82,al jefferson
id_008104,valid,0,3,0.8,1,3.2,8.6,2,1,73,78,trey burke
id_008105,valid,0,2,14,0,0.8,16.4,2,3.2,79,73,jason maxiell
id_008106,train,0,2,5,3,4.4,28.3,3,3.1,75,73,stephen curry
id_008107,train,1,1,9,1,2.3,11.5,2,4.5,79,73,michael kidd-gilchrist
id_008108,train,0,2,3.6,2,4.9,5.2,2,1.4,79,76,paul pierce
id_008109,valid,0,1,10,0,0.9,24.9,3,4,80,78,carmelo anthony
id_008110,valid,0,4,9.2,13,12.6,11.8,2,7.2,73,81,eric bledsoe
id_008111,test,NA,3,24,0,0.2,2.6,2,1.4,81,80,zach randolph
id_008112,test,NA,1,5.1,4,7.5,15.5,2,5.7,82,86,al jefferson
id_008113,train,1,2,20,3,4.2,26.3,3,0.6,75,74,russell westbrook
id_008114,train,1,1,15.2,0,1,22.9,3,4.6,80,81,wilson chandler
id_008115,train,0,1,1,3,2.6,26.6,3,1.5,73,78,dennis schroder
id_008116,train,0,4,20.5,1,0.9,23.3,3,4.9,74,79,avery bradley
id_008117,train,0,4,13,0,1.3,12.8,2,6.4,80,81,brandon bass
id_008118,valid,1,4,5.2,0,1.2,2,2,4.3,81,78,patrick patterson
id_008119,train,1,1,5.2,0,0,1.7,2,3.3,85,82,rudy gobert
id_008120,train,1,1,15.2,2,1.9,5.4,2,3.7,75,75,russell westbrook
id_008121,train,0,3,4.2,1,3.2,16.1,2,2.4,83,83,lamarcus aldridge
id_008122,train,0,2,9,0,0.8,24.3,3,4.2,78,79,kj mcdaniels
id_008123,valid,1,1,16,10,7.5,6.9,2,4.9,73,83,brian roberts
id_008124,train,0,1,9.5,2,2.5,3.5,2,4.5,80,81,kyle singler
id_008125,test,NA,3,1.9,6,6.3,18.8,2,4,76,73,john wall
id_008126,valid,0,1,9,1,2.2,7.1,2,2.4,86,83,roy hibbert
id_008127,train,1,4,11.4,2,5.5,15.9,2,5.3,76,73,elfrid payton
id_008128,train,1,3,2,16,11.5,15.8,2,5.8,73,81,darren collison
id_008129,train,0,4,12.4,0,0.9,23.7,3,4.4,78,75,michael carter-williams
id_008130,train,0,2,8.1,2,1.9,9.1,2,3.2,80,75,rudy gay
id_008131,train,0,2,9.4,0,0.9,14,2,5.1,80,82,anthony bennett
id_008132,test,NA,4,22.5,0,1,24.1,3,12.2,79,81,richard jefferson
id_008133,train,0,4,9.3,0,1.1,25.2,3,8.4,82,80,markieff morris
id_008134,valid,1,1,2,0,1,25,3,11.4,81,80,Al-Farouq Aminu
id_008135,train,0,1,12.7,0,1,24.2,3,3.4,73,74,eric bledsoe
id_008136,train,1,1,13.1,10,11,1.9,2,4.1,69,75,isaiah thomas
id_008137,valid,0,4,8.5,0,0.9,24.8,3,4.2,76,73,cj mccollum
id_008138,train,1,1,8.3,0,2.7,23,3,4.5,74,69,jordan farmar
id_008139,train,1,3,10.1,1,1.8,9.6,2,2.1,77,79,ben mclemore
