obs_id,train_id,delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
id_011986,train,1,6,22,5,10,8,SFO,HNL,2398,HA
id_011987,test,NA,6,27,3,8,7,MSP,OMA,282,9E
id_011988,valid,0,1,6,6,19,18,LAX,SMF,373,EV
id_011989,train,1,10,28,7,11,8,ELP,DFW,551,AA
id_011990,train,1,11,19,1,9,8,ATL,HOU,696,FL
id_011991,train,1,4,16,1,22,20,ELP,MAF,246,WN
id_011992,train,1,1,10,3,16,13,DEN,BNA,1013,OO
id_011993,train,1,8,5,7,13,12,ATL,MSY,425,FL
id_011994,test,NA,5,19,6,12,10,MIA,RDU,700,AA
id_011995,train,1,6,3,7,16,14,EWR,CLE,404,CO
id_011996,valid,1,8,13,1,11,6,IAH,LGA,1416,CO
id_011997,train,0,2,9,5,10,7,CLT,LAX,2125,US
id_011998,train,1,1,19,5,13,12,SAN,SMF,480,WN
id_011999,train,0,7,16,1,17,16,DAL,AUS,189,MQ
id_012000,valid,1,6,5,2,15,14,DTW,SYR,374,NW
id_012001,valid,0,8,23,4,7,6,LAX,LAS,236,WN
id_012002,valid,0,10,23,2,23,20,ORD,SFO,1846,AA
id_012003,train,0,4,25,3,9,8,BNA,MDW,395,WN
id_012004,test,NA,10,23,2,20,19,DFW,GRK,134,MQ
id_012005,valid,1,12,30,7,10,9,MCI,DFW,460,AA
id_012006,train,1,2,5,1,22,20,DFW,XNA,281,MQ
id_012007,train,1,7,2,1,19,18,ATL,MSP,906,DL
id_012008,train,0,3,24,6,10,7,PHL,PBI,951,US
id_012009,train,1,5,25,5,8,6,LGA,DEN,1619,UA
id_012010,valid,0,7,14,6,20,19,CVG,RDU,390,OH
id_012011,train,0,9,20,4,12,10,MDW,SMF,1790,WN
id_012012,valid,1,7,3,2,19,17,IAH,DEN,861,UA
id_012013,train,1,4,14,6,15,14,TYS,ORD,475,MQ
id_012014,train,0,12,1,6,12,10,RDU,DFW,1062,AA
id_012015,test,NA,3,19,1,10,9,LAX,SBP,155,OO
id_012016,train,0,3,6,2,12,11,DTW,LGA,501,MQ
id_012017,train,1,5,17,4,15,13,SLC,DEN,391,OO
id_012018,train,1,4,18,3,11,8,BOS,RSW,1249,DL
id_012019,train,1,8,12,7,10,8,IAD,DEN,1452,UA
id_012020,train,0,8,4,6,15,14,DFW,LIT,304,MQ
id_012021,valid,1,8,18,6,8,7,DCA,JFK,213,DL
id_012022,train,0,12,3,1,9,8,ALB,BWI,288,WN
id_012023,train,0,10,19,5,7,6,DTW,DCA,405,NW
id_012024,test,NA,7,14,6,12,11,SFO,SMF,86,OO
id_012025,test,NA,3,6,2,15,14,CLT,MYR,156,YV
id_012026,test,NA,6,28,4,16,15,CLT,RIC,256,US
id_012027,test,NA,3,4,7,11,11,RDU,DCA,227,MQ
id_012028,train,1,6,14,4,13,10,DEN,MDW,895,F9
id_012029,valid,0,11,16,5,19,18,SAT,DAL,248,WN
id_012030,train,0,9,22,6,14,13,DEN,PSP,776,OO
id_012031,train,1,1,6,6,16,15,DTW,CLT,500,YV
id_012032,train,1,6,21,4,21,21,ABQ,LAS,487,US
id_012033,train,0,7,24,2,19,14,SAN,DFW,1171,AA
id_012034,valid,0,6,10,7,21,19,PHX,SFO,651,US
id_012035,test,NA,6,14,4,16,14,PHX,LAX,370,WN
id_012036,train,1,11,4,7,15,14,SAN,LAX,109,OO
id_012037,train,0,7,14,6,11,11,SLC,YKM,586,OO
id_012038,train,1,1,17,3,13,13,OKC,DEN,495,UA
id_012039,train,0,11,14,3,22,19,ORD,PVD,849,UA
id_012040,train,1,6,20,3,18,12,SNA,ORD,1726,AA
id_012041,valid,1,9,18,2,22,21,DTW,DCA,405,NW
id_012042,train,0,7,14,6,18,17,BHM,ATL,134,DL
id_012043,valid,1,9,19,3,11,8,EWR,CHS,628,XE
id_012044,train,0,12,9,7,7,6,ALB,JFK,145,OH
id_012045,train,0,3,12,1,18,15,DEN,MEM,872,9E
id_012046,train,0,6,14,4,10,8,ATL,ROA,357,EV
id_012047,train,1,2,15,4,20,19,AUS,DFW,190,AA
id_012048,train,0,10,25,4,23,21,IAD,CAE,401,YV
id_012049,train,1,3,14,3,14,13,IAH,PNS,489,XE
id_012050,test,NA,9,16,7,18,14,DEN,CVG,1069,DL
id_012051,train,0,10,29,1,8,6,PHL,CVG,507,OH
id_012052,train,0,1,16,2,10,9,DTW,MSP,528,NW
id_012053,valid,0,2,3,6,20,18,MEM,MCI,392,NW
id_012054,valid,0,9,19,3,10,8,EKO,SLC,200,OO
id_012055,valid,0,2,6,2,15,11,AUS,IAD,1297,YV
id_012056,train,0,4,9,1,16,14,ATL,RSW,515,DL
id_012057,train,1,6,7,4,14,13,DEN,LAS,629,UA
id_012058,test,NA,4,9,1,21,13,KOA,LAX,2504,UA
id_012059,test,NA,5,21,1,10,8,IAD,BOS,413,UA
id_012060,train,1,5,7,1,20,18,SGF,ORD,438,OO
id_012061,valid,0,11,30,5,16,15,SAT,DFW,247,AA
id_012062,train,1,3,1,4,16,14,BOS,CLT,728,US
id_012063,valid,1,6,1,5,16,13,JFK,TPA,1005,B6
id_012064,train,1,6,9,6,0,21,SEA,ANC,1449,AS
id_012065,train,1,9,30,7,14,12,GSO,LGA,461,OH
id_012066,train,1,9,5,3,19,17,DEN,MCI,533,F9
id_012067,train,0,8,9,4,15,14,RDU,ORD,647,YV
id_012068,train,0,10,26,5,18,17,HNL,ITO,216,YV
id_012069,test,NA,11,18,7,17,16,DFW,MSY,448,AA
id_012070,train,1,2,4,7,16,15,DFW,BTR,383,MQ
id_012071,test,NA,5,24,4,16,13,TPA,IAD,810,UA
id_012072,train,1,8,27,1,14,12,ORD,PDX,1739,UA
id_012073,train,0,6,5,2,19,17,LGA,PHF,288,FL
id_012074,train,1,5,25,5,17,15,RDU,EWR,416,XE
id_012075,test,NA,1,11,4,14,13,DRO,DEN,251,YV
id_012076,valid,0,4,9,1,8,7,TPA,ATL,406,FL
id_012077,train,1,8,9,4,17,16,MIA,MSY,674,AA
id_012078,test,NA,7,6,5,18,17,HNL,ITO,216,YV
id_012079,train,1,10,16,2,17,17,SLC,EKO,200,OO
id_012080,test,NA,3,11,7,12,11,DEN,LAS,629,UA
id_012081,train,1,5,17,4,9,7,ORD,CVG,264,MQ
id_012082,valid,0,8,24,5,11,8,HSV,IAD,595,YV
id_012083,train,1,5,21,1,20,18,DFW,PNS,604,MQ
id_012084,train,0,12,1,6,12,11,CLT,PNS,488,YV
id_012085,test,NA,4,6,5,11,7,OAK,ABQ,889,WN
id_012086,valid,0,9,29,6,14,13,DEN,SFO,967,F9
id_012087,train,0,2,10,6,22,18,SFO,HNL,2398,DL
id_012088,train,1,9,12,3,10,7,IAH,JAX,817,XE
id_012089,train,0,1,30,2,14,11,SRQ,CVG,812,OH
id_012090,train,0,6,21,4,17,11,TUS,ORD,1437,AA
id_012091,valid,1,11,22,4,13,11,ORD,ICT,588,OO
id_012092,train,0,7,9,1,14,13,CVG,DTW,229,OH
id_012093,test,NA,4,1,7,15,14,DEN,CPR,230,OO
id_012094,test,NA,12,21,5,23,21,MSP,LAX,1536,NW
id_012095,train,0,6,3,7,14,8,SEA,IAH,1874,CO
id_012096,test,NA,6,10,7,22,19,JFK,DEN,1626,B6
id_012097,train,1,6,5,2,13,12,TPA,ATL,406,FL
id_012098,valid,1,4,1,7,15,12,IAH,HNL,3904,CO
id_012099,train,0,11,16,5,14,14,MSP,RST,76,9E
id_012100,train,1,2,8,4,20,19,OAK,ONT,361,WN
id_012101,train,1,12,28,5,10,9,PIH,SLC,150,OO
id_012102,valid,1,2,23,5,7,6,TWF,SLC,175,OO
id_012103,train,1,2,3,6,20,16,BOS,RSW,1249,B6
id_012104,train,1,12,30,7,20,17,ORD,SEA,1721,AS
id_012105,valid,0,7,24,2,15,13,PDX,BOI,344,WN
id_012106,valid,0,3,18,7,17,15,PHX,LAX,370,WN
id_012107,train,1,1,10,3,15,13,OMA,PHX,1037,WN
id_012108,train,1,7,31,2,4,0,ANC,SEA,1449,CO
id_012109,train,1,2,8,4,11,8,IAD,SFO,2419,UA
id_012110,valid,0,11,19,1,12,11,CLT,CHS,168,US
id_012111,train,1,6,15,5,12,11,ATL,ORD,606,DL
id_012112,test,NA,8,18,6,16,14,JAN,DFW,408,MQ
id_012113,train,0,11,12,1,19,15,SWF,FLL,1119,B6
id_012114,train,1,6,1,5,15,13,LAS,SLC,368,WN
id_012115,valid,1,5,19,6,8,7,SAN,PHX,304,US
id_012116,valid,1,3,12,1,20,18,SDF,IAH,788,XE
id_012117,train,1,5,11,5,14,13,CLT,JAX,329,US
id_012118,train,1,6,26,2,23,21,CVG,LGA,585,OH
id_012119,test,NA,3,29,4,21,18,ATL,SEA,2182,DL
id_012120,valid,1,2,9,5,20,19,SMF,LAX,373,OO
id_012121,train,0,11,9,5,12,10,BHM,LAS,1618,WN
id_012122,train,0,2,7,3,21,20,ATL,AEX,500,EV
id_012123,train,1,7,30,1,19,16,MDW,PVD,842,WN
id_012124,train,0,4,18,3,10,6,DFW,PHL,1302,US
id_012125,train,0,9,30,7,19,18,LAX,SFO,337,AA
id_012126,valid,0,3,3,6,16,14,IAH,SNA,1347,CO
id_012127,train,1,1,30,2,12,10,DTW,ATL,594,NW
id_012128,valid,0,8,28,2,11,10,BOS,LGA,185,DL
id_012129,valid,0,6,28,4,20,18,ABQ,SLC,493,OO
id_012130,train,1,9,1,6,16,14,MCO,PHL,861,WN
id_012131,valid,1,3,4,7,22,21,IAH,AUS,140,CO
id_012132,train,0,12,14,5,21,19,CVG,SAV,515,OH
id_012133,valid,0,10,1,1,20,19,PHX,SNA,338,US
id_012134,train,1,2,8,4,21,19,LAS,SLC,368,EV
id_012135,test,NA,6,19,2,19,18,SMX,LAX,135,OO
id_012136,train,0,8,16,4,10,8,SNA,OGG,2513,AQ
id_012137,test,NA,10,12,5,13,11,CAE,EWR,602,XE
id_012138,train,0,3,16,5,9,6,STL,TPA,869,AA
id_012139,train,1,3,8,4,19,12,LAS,BWI,2106,WN
id_012140,train,0,10,20,6,14,12,FLL,PHL,992,US
id_012141,train,1,8,3,5,12,10,MSP,BNA,695,9E
id_012142,valid,0,1,15,1,8,7,BWI,CLT,361,US
id_012143,test,NA,10,29,1,17,16,CVG,MSP,596,OH
id_012144,train,0,8,13,1,23,22,CLT,GSO,83,YV
id_012145,valid,0,4,20,5,16,10,SAN,BNA,1751,WN
id_012146,train,0,3,19,1,7,6,TXK,DFW,181,MQ
id_012147,train,1,6,2,6,19,17,MSP,DTW,528,NW
id_012148,train,0,11,14,3,14,13,CLT,ORD,599,MQ
id_012149,valid,0,7,19,4,8,7,HNL,KOA,163,YV
id_012150,valid,0,4,24,2,8,6,ACY,ATL,678,EV
id_012151,train,0,6,25,1,7,6,XNA,ORD,522,MQ
id_012152,train,0,6,8,5,12,11,DEN,SAN,853,UA
id_012153,valid,1,5,15,2,22,19,BOS,DFW,1562,AA
id_012154,train,1,3,30,5,10,8,JAX,DTW,814,NW
id_012155,train,1,1,17,3,15,13,PHL,CLT,448,US
id_012156,test,NA,6,22,5,8,7,SYR,ORD,607,MQ
id_012157,train,0,9,4,2,17,14,MDW,ATL,590,EV
id_012158,train,0,12,13,4,23,21,ATL,DEN,1199,DL
id_012159,train,0,1,4,4,22,20,DFW,SLC,988,AA
id_012160,test,NA,2,16,5,10,7,CID,CVG,419,OH
id_012161,train,0,4,26,4,12,9,LAX,PDX,834,AS
id_012162,train,1,8,18,6,14,13,HNL,KOA,163,YV
id_012163,train,1,1,31,3,21,18,DEN,MEM,872,OO
id_012164,valid,1,4,16,1,11,8,BHM,DTW,625,NW
id_012165,train,1,12,17,1,9,8,BWI,BHM,682,WN
id_012166,train,0,11,13,2,17,13,COS,ATL,1185,OO
id_012167,test,NA,9,6,4,9,7,ORD,AZO,122,MQ
id_012168,train,0,11,10,6,9,7,HSV,ATL,151,DL
id_012169,train,0,11,28,3,9,8,GRR,DTW,120,NW
id_012170,train,1,8,5,7,19,17,ATL,ONT,1900,DL
id_012171,train,0,4,12,4,20,18,MDW,LAS,1521,WN
id_012172,train,1,1,27,6,20,19,DTW,CMH,155,NW
id_012173,test,NA,12,26,3,8,7,MCI,ONT,1318,XE
id_012174,train,0,5,6,7,19,19,ATL,MEI,267,EV
id_012175,train,0,4,9,1,9,8,IAD,LGA,229,UA
id_012176,test,NA,12,19,3,12,10,DFW,MSN,821,MQ
id_012177,train,1,5,2,3,15,13,CVG,AUS,958,OH
id_012178,valid,0,10,16,2,17,16,MCO,MEM,683,F9
id_012179,valid,1,2,16,5,8,6,PSP,SFO,421,OO
id_012180,train,0,5,1,2,13,9,ORD,TPA,1012,UA
id_012181,train,0,8,27,1,9,8,DEN,DRO,251,OO
id_012182,train,1,12,8,6,18,14,EWR,PHX,2133,CO
id_012183,valid,0,6,1,5,17,14,BWI,FLL,925,FL
id_012184,test,NA,2,9,5,15,14,DAL,AMA,324,WN
id_012185,train,1,11,6,2,0,21,SEA,LAX,954,AS
id_012186,train,0,4,13,5,20,17,FLL,EWR,1065,CO
id_012187,train,1,12,17,1,22,21,DEN,GEG,836,F9
id_012188,train,0,4,25,3,18,11,LAX,CVG,1900,DL
id_012189,train,0,11,30,5,22,14,LAX,JFK,2475,AA
id_012190,valid,1,7,8,7,6,6,CLE,ORD,316,MQ
id_012191,train,1,1,5,5,23,21,MSP,BOI,1142,NW
id_012192,valid,1,9,6,4,21,19,OAK,LAX,337,XE
id_012193,train,0,4,2,1,9,8,BWI,PIT,210,WN
id_012194,train,1,12,12,3,13,9,LAS,OMA,1099,WN
id_012195,train,1,4,30,1,18,15,ELP,DFW,551,AA
id_012196,train,1,6,2,6,13,11,SEA,LAS,866,AS
id_012197,train,0,3,19,1,17,16,CVG,CHA,278,OH
id_012198,valid,0,4,10,2,20,19,CVG,DCA,411,DL
id_012199,train,1,2,28,3,8,7,MSP,ORD,334,NW
id_012200,train,1,12,2,7,17,15,RDU,BDL,532,MQ
id_012201,train,1,7,29,7,21,20,DAL,LBB,293,WN
id_012202,test,NA,5,19,6,18,17,RDU,CLT,130,US
id_012203,train,0,6,2,6,9,6,MHT,MCO,1142,WN
id_012204,train,1,7,22,7,14,12,PHX,ELP,347,WN
id_012205,train,0,3,11,7,13,10,ORD,CMH,296,MQ
id_012206,test,NA,2,4,7,12,10,BNA,DTW,457,NW
id_012207,train,1,5,17,4,11,8,JFK,FLL,1069,B6
id_012208,train,0,12,4,2,14,9,DFW,LGA,1389,AA
id_012209,train,1,6,25,1,15,13,GEG,SLC,546,DL
id_012210,train,0,10,10,3,15,14,SNA,SFO,372,UA
id_012211,train,0,5,18,5,14,12,BHM,IAH,562,XE
id_012212,test,NA,2,17,6,18,15,DEN,OMA,472,UA
id_012213,valid,1,7,7,6,13,12,BWI,BDL,283,WN
id_012214,test,NA,7,26,4,23,20,LAX,DEN,862,XE
id_012215,valid,0,12,31,1,9,8,AUS,IAH,140,CO
id_012216,train,1,12,22,6,7,6,LEX,DCA,414,OH
id_012217,test,NA,5,18,5,18,15,MDW,ISP,765,WN
id_012218,train,1,10,26,5,20,18,PIT,MCO,834,FL
id_012219,valid,0,12,17,1,15,13,ORD,DAY,240,MQ
id_012220,train,1,12,22,6,10,8,IAD,PWM,494,YV
id_012221,train,1,8,25,6,10,8,ATL,OAK,2130,DL
id_012222,test,NA,9,21,5,21,19,ATL,BOI,1838,DL
id_012223,valid,0,2,1,4,10,8,DEN,PDX,992,UA
id_012224,test,NA,1,10,3,18,12,PHX,EWR,2133,CO
id_012225,valid,0,6,30,6,18,17,LGA,BOS,185,MQ
id_012226,test,NA,5,17,4,10,8,EWR,CVG,569,XE
id_012227,train,0,4,30,1,13,11,ATL,PHL,665,DL
id_012228,valid,1,10,7,7,18,15,DEN,ORD,888,UA
id_012229,train,1,6,22,5,22,21,DEN,SMF,910,F9
id_012230,train,1,8,10,5,10,9,ATL,MLI,633,EV
id_012231,train,0,3,7,3,8,6,DCA,ATL,547,FL
id_012232,valid,1,7,11,3,22,21,ATL,SRQ,445,FL
id_012233,test,NA,4,30,1,18,14,SWF,FLL,1119,FL
id_012234,valid,0,5,25,5,22,22,JNU,SIT,95,AS
id_012235,test,NA,7,11,3,10,8,HPN,ATL,780,EV
id_012236,train,1,5,13,7,10,9,BOS,ORD,867,UA
id_012237,train,1,4,27,5,12,10,ONT,SLC,558,OO
id_012238,train,1,7,24,2,13,8,ABQ,ATL,1269,DL
id_012239,test,NA,11,27,2,12,11,MCI,DFW,460,AA
id_012240,test,NA,1,18,4,18,16,RSW,ATL,515,DL
id_012241,test,NA,8,19,7,10,9,SAN,LAX,109,MQ
id_012242,train,0,9,14,5,14,13,LAS,BUR,223,WN
id_012243,train,1,1,13,6,12,10,BDL,ORD,783,MQ
id_012244,test,NA,1,26,5,10,6,ANC,SEA,1449,AS
id_012245,train,0,5,30,3,21,17,ORD,LGA,733,AA
id_012246,train,1,12,19,3,17,16,SJC,PDX,569,AS
id_012247,test,NA,9,22,6,9,8,COS,DEN,72,OO
id_012248,valid,0,12,11,2,15,9,PHX,RDU,1891,WN
id_012249,train,1,4,3,2,19,17,FLL,JAX,318,WN
id_012250,valid,1,5,21,1,22,19,DCA,FLL,899,US
id_012251,test,NA,2,7,3,10,8,ATL,EWR,745,DL
id_012252,train,1,8,11,6,12,11,LAX,IPL,181,OO
id_012253,train,1,6,21,4,11,8,PHX,GJT,438,YV
id_012254,train,1,2,9,5,13,12,AUS,MEM,559,9E
id_012255,test,NA,7,23,1,14,11,DFW,MCO,984,AA
id_012256,train,0,6,16,6,10,8,BUF,CLT,546,US
id_012257,train,0,8,22,3,22,20,JFK,BTV,267,OH
id_012258,test,NA,7,8,7,20,13,SFO,ORD,1846,AA
id_012259,train,0,9,16,7,11,10,LGB,OAK,353,B6
id_012260,train,1,8,31,5,13,12,HRL,HOU,276,WN
id_012261,train,0,8,13,1,11,10,IAH,DEN,861,CO
id_012262,train,0,12,2,7,8,6,DFW,AMA,313,MQ
id_012263,train,1,4,4,3,12,11,LGA,RDU,431,MQ
id_012264,train,1,9,3,1,18,17,OAK,ONT,361,WN
id_012265,train,1,11,8,4,13,11,TUL,CVG,646,OH
id_012266,valid,0,4,7,6,13,11,CVG,MHT,741,OH
id_012267,valid,1,10,9,2,12,12,DTW,MSN,312,NW
id_012268,test,NA,3,5,1,20,19,HOU,MSY,303,WN
id_012269,test,NA,8,25,6,15,14,BFL,LAX,109,OO
id_012270,train,0,5,8,2,20,18,STL,RDU,667,AA
id_012271,valid,0,12,3,1,16,9,PHX,PIT,1813,US
id_012272,train,0,10,22,1,13,11,ATL,EWR,745,FL
id_012273,valid,1,3,31,6,7,6,DTW,DCA,405,NW
id_012274,train,0,12,2,7,19,19,LNK,DEN,423,OO
id_012275,train,1,6,7,4,20,19,DAL,AUS,189,WN
id_012276,valid,0,10,8,1,16,14,DFW,MSP,852,AA
id_012277,train,0,6,6,3,9,7,AUS,MCI,650,XE
id_012278,train,0,8,31,5,22,21,DTW,IND,231,NW
id_012279,train,0,5,7,1,10,7,ORD,PHL,678,UA
id_012280,valid,0,1,22,1,13,11,DFW,AMA,313,MQ
id_012281,train,1,12,25,2,18,16,BWI,DEN,1491,UA
id_012282,train,0,2,23,5,12,12,DTW,MDW,229,WN
id_012283,valid,1,12,31,1,9,6,RDM,SLC,526,OO
id_012284,train,1,10,22,1,20,16,SAT,DTW,1215,NW
id_012285,train,1,3,14,3,13,12,OGG,HNL,100,YV
id_012286,test,NA,3,12,1,14,12,ATL,RSW,515,DL
id_012287,valid,0,6,18,1,23,16,SLC,MCO,1929,DL
id_012288,valid,1,2,3,6,23,20,EWR,RSW,1068,CO
id_012289,valid,1,11,26,1,13,13,GRR,ORD,137,OO
id_012290,train,1,9,23,7,14,8,SEA,MSP,1399,NW
id_012291,train,0,9,17,1,20,18,GSO,IAH,986,XE
id_012292,train,0,6,14,4,9,6,TUS,DEN,639,OO
id_012293,valid,0,11,20,2,16,14,MIA,ATL,595,DL
id_012294,train,0,12,18,2,23,21,DEN,PHX,602,F9
id_012295,train,1,1,17,3,18,16,CLE,DFW,1021,XE
id_012296,test,NA,6,22,5,20,17,ABQ,OKC,510,XE
id_012297,train,0,5,21,1,9,7,RNO,PDX,444,WN
id_012298,valid,1,1,28,7,11,9,SEA,SAN,1050,AS
id_012299,test,NA,9,30,7,16,15,SUN,SLC,223,OO
id_012300,train,1,4,27,5,17,15,MSO,DEN,679,OO
id_012301,train,0,1,2,2,21,19,CVG,CHO,342,OH
id_012302,train,0,4,16,1,14,12,JAX,DTW,814,NW
id_012303,train,1,3,1,4,15,13,RIC,DFW,1158,AA
id_012304,test,NA,5,30,3,9,7,ORD,AZO,122,MQ
id_012305,train,0,5,20,7,16,15,SLC,BZN,347,OO
id_012306,train,1,7,31,2,17,17,ABQ,PHX,328,WN
id_012307,train,1,6,10,7,15,13,MCI,MSY,690,XE
id_012308,train,1,6,18,1,9,8,CVG,MCI,539,OH
id_012309,valid,1,7,11,3,13,11,ORD,ICT,588,MQ
id_012310,train,1,8,29,3,17,12,LAS,DFW,1055,AA
id_012311,train,1,3,27,2,19,18,LGB,OAK,353,B6
id_012312,valid,0,1,19,5,14,8,SEA,IAH,1874,CO
id_012313,valid,1,11,17,6,11,9,BNA,DFW,631,AA
id_012314,test,NA,11,29,4,9,8,BOS,ORD,867,UA
id_012315,test,NA,12,30,7,22,20,LAS,TUS,365,WN
id_012316,train,0,3,13,2,19,18,IAH,SHV,192,XE
id_012317,test,NA,2,23,5,14,13,RDU,DCA,227,MQ
id_012318,train,0,12,6,4,10,9,MOD,SFO,78,OO
id_012319,train,0,10,27,6,20,17,FLL,EWR,1065,CO
id_012320,train,0,2,22,4,22,20,ATL,FWA,508,EV
id_012321,train,1,6,14,4,15,8,PHX,PHL,2075,WN
id_012322,test,NA,3,11,7,19,17,EWR,GSO,446,XE
id_012323,train,0,2,19,1,13,10,EWR,FLL,1065,CO
id_012324,train,1,6,8,5,15,14,DFW,SAT,247,AA
id_012325,test,NA,8,5,7,18,16,DTW,CVG,229,9E
id_012326,valid,0,6,30,6,9,7,CLT,SFO,2296,US
id_012327,test,NA,9,29,6,19,18,LAX,OAK,337,WN
id_012328,valid,1,1,15,1,9,6,MLI,DTW,373,9E
id_012329,train,1,11,25,7,9,7,ORD,MEM,491,MQ
id_012330,valid,1,12,26,3,11,9,ATL,TPA,406,DL
id_012331,train,0,7,18,3,14,12,BZN,DEN,525,OO
id_012332,test,NA,3,14,3,10,8,JFK,DTW,508,OH
id_012333,train,0,8,29,3,17,16,PHL,BOS,280,US
id_012334,valid,0,7,16,1,22,18,MSP,BOS,1124,NW
id_012335,train,0,10,23,2,20,18,DEN,MCI,533,WN
id_012336,train,0,3,5,1,4,23,JFK,PSE,1617,B6
id_012337,train,1,7,5,4,17,15,CVG,JFK,589,DL
id_012338,valid,0,11,18,7,18,16,SNA,PHX,338,WN
id_012339,valid,0,11,26,1,21,20,TPA,FLL,197,WN
id_012340,test,NA,9,5,3,21,19,MIA,DCA,920,AA
id_012341,train,1,12,13,4,16,14,ORD,CLE,316,MQ
id_012342,train,1,12,27,4,9,7,DCA,ATL,547,DL
id_012343,train,1,5,15,2,23,21,PHX,SFO,651,US
id_012344,test,NA,5,2,3,11,10,DCA,LGA,214,US
id_012345,test,NA,4,25,3,9,8,DFW,PHX,868,US
id_012346,train,1,8,14,2,23,21,MSP,AZO,426,9E
id_012347,test,NA,1,25,4,15,10,PHX,IND,1489,US
id_012348,test,NA,4,4,3,5,23,LAS,DTW,1750,US
id_012349,train,1,10,26,5,10,7,SWF,FLL,1119,B6
id_012350,train,1,7,20,5,14,14,DEN,LAS,629,F9
id_012351,test,NA,6,11,1,12,8,IAD,SJU,1571,UA
id_012352,test,NA,5,20,7,17,15,DFW,OMA,583,AA
id_012353,train,0,6,6,3,19,18,SMF,ONT,389,WN
id_012354,train,0,9,26,3,16,13,MSP,LGA,1020,NW
id_012355,valid,0,7,20,5,11,10,MCI,ORD,403,AA
id_012356,train,1,10,7,7,16,14,SNA,SMF,404,WN
id_012357,test,NA,12,2,7,20,18,CLT,DFW,936,US
id_012358,train,1,4,24,2,19,17,ICT,MSP,545,9E
id_012359,valid,0,5,31,4,6,6,FAI,ANC,261,AS
id_012360,train,0,2,18,7,10,8,SFO,SBA,262,OO
id_012361,train,0,1,3,3,17,12,DEN,ATL,1199,YV
id_012362,valid,0,11,28,3,11,9,JFK,DTW,508,NW
id_012363,train,1,4,17,2,17,14,EVV,ATL,350,EV
id_012364,train,1,10,10,3,16,15,DFW,ABI,158,MQ
id_012365,valid,0,5,4,5,4,23,LAS,OKC,987,YV
id_012366,valid,0,5,30,3,15,14,KOA,HNL,163,HA
id_012367,train,0,11,8,4,16,15,MSY,HOU,303,WN
id_012368,train,1,9,19,3,20,17,PHL,LAX,2401,WN
id_012369,test,NA,8,30,4,7,7,SLC,LAX,590,OO
id_012370,train,0,7,14,6,16,14,DAY,IAH,929,XE
id_012371,test,NA,8,22,3,18,16,CVG,BWI,430,OH
id_012372,train,1,1,11,4,23,21,LGA,ATL,761,DL
id_012373,train,1,5,3,4,8,6,EWR,CVG,569,XE
id_012374,valid,1,1,22,1,22,18,DFW,MIA,1121,AA
id_012375,train,1,12,2,7,18,16,EWR,CLT,529,US
id_012376,valid,1,8,26,7,20,19,DTW,DFW,987,AA
id_012377,train,0,1,9,2,19,18,DEN,SAN,853,F9
id_012378,test,NA,8,6,1,22,19,PHX,SEA,1107,AS
id_012379,valid,0,2,22,4,18,13,SLC,ATL,1589,DL
id_012380,train,0,8,6,1,18,17,SNA,SFO,372,MQ
id_012381,train,0,7,2,1,14,13,MSP,SEA,1399,NW
id_012382,train,0,4,21,6,15,14,SNA,LAS,226,US
id_012383,train,0,6,26,2,7,6,PHL,BOS,280,US
id_012384,train,1,1,6,6,9,8,LAX,LAS,236,WN
id_012385,train,1,6,24,7,13,13,DFW,PHX,868,AA
id_012386,train,1,5,5,6,13,12,DEN,PHX,602,US
id_012387,valid,0,3,10,6,7,6,AUS,DFW,190,AA
id_012388,train,1,7,2,1,19,17,SAT,BNA,822,WN
id_012389,test,NA,10,10,3,17,15,ORD,SEA,1721,UA
id_012390,test,NA,7,31,2,13,6,SFO,ATL,2139,DL
id_012391,test,NA,2,4,7,9,6,SMF,DEN,910,UA
id_012392,valid,1,4,6,5,17,17,OXR,LAX,49,OO
id_012393,valid,0,11,20,2,11,10,SJC,SAN,417,WN
id_012394,train,0,7,13,5,16,13,ELP,HOU,677,WN
id_012395,test,NA,10,10,3,13,12,ORD,CID,196,MQ
id_012396,train,0,6,22,5,6,22,PDX,PHL,2406,US
id_012397,valid,0,6,29,5,14,13,HNL,KOA,163,AQ
id_012398,train,0,10,24,3,20,18,ORD,CLT,599,US
id_012399,valid,0,10,6,6,10,9,SJC,PHX,621,US
id_012400,test,NA,1,3,3,21,17,HOU,JFK,1428,B6
id_012401,test,NA,8,3,5,18,17,SJC,RNO,188,WN
id_012402,train,0,7,13,5,18,16,ORD,CMH,296,MQ
id_012403,test,NA,1,24,3,5,22,LAS,DTW,1750,NW
id_012404,train,0,11,29,4,15,14,CLT,SAV,213,YV
id_012405,test,NA,8,31,5,13,11,ATL,MSP,906,EV
id_012406,valid,0,4,12,4,10,9,DFW,SNA,1205,AA
id_012407,train,0,2,20,2,19,18,GSO,ATL,306,DL
id_012408,test,NA,1,11,4,20,20,BWI,ORF,159,WN
id_012409,train,0,6,25,1,9,7,ORD,TOL,214,MQ
id_012410,valid,0,2,22,4,8,6,LGB,OAK,353,B6
id_012411,train,0,12,19,3,12,11,TPA,IAH,787,CO
id_012412,train,0,12,20,4,13,12,ABQ,PHX,328,US
